,x,y,word,cluster
717,-71.05353,57.079704,materia,3
718,-101.425095,8.033898,funcionalidad,8
719,-66.329056,7.3063793,anteriormente,18
720,-49.81963,-46.88395,tamaño,14
721,-75.148865,40.17277,reto,0
722,-42.86658,0.81351703,factor,19
723,-64.5914,-46.341415,reflejar,18
724,-20.433245,93.79009,política,0
725,-89.0938,10.543886,explotación,8
726,-59.945248,21.35349,consecuencia,3
727,-73.88155,40.24908,esfuerzo,0
728,-56.35703,-6.6875496,observación,18
729,-74.59908,29.124926,camino,3
730,-51.3172,-9.28558,breve,18
731,-44.950428,-59.986767,escena,14
732,-63.794857,-41.893864,identificación,2
733,-100.16665,3.4869366,creado,8
734,-79.08238,8.539642,lograr,3
735,-86.78767,-18.73887,pantalla,18
736,-54.320118,-7.763521,denominado,18
737,-52.691418,-62.310722,negativo,12
738,45.620865,93.49258,texts,10
739,-54.07862,-62.478767,proposición,12
740,-79.650635,-26.463158,extensión,18
741,-30.124575,-46.729168,protagonista,14
742,-91.20919,16.722612,aplicado,3
743,-21.191595,2.7101634,acerca,19
744,-76.611786,-9.721125,proceder,18
745,-48.11041,42.497776,afirmar,19
746,-66.71667,12.359239,visión,3
747,-71.55611,44.623253,entonces,0
748,-63.180912,-48.573128,elegir,2
749,-72.19575,37.935955,actualidad,0
750,-52.56525,-26.321674,evidente,19
751,-104.36344,-0.91149646,utilización,8
752,-74.93455,28.04912,exponer,3
753,-65.07183,-40.926975,agrupar,18
754,-98.698555,9.1290245,realización,8
755,-52.09603,40.284878,participante,3
756,-65.099754,-7.6994143,asociado,18
757,-54.713856,-34.52177,bastante,14
758,-22.515612,3.592417,rol,19
759,-27.195929,-22.517912,escenario,14
760,-65.75993,-13.14111,esperar,3
761,-97.613884,-17.043556,procesar,2
762,8.755828,105.66853,informação,11
763,-71.91339,19.646072,experto,3
764,-71.04679,-48.127617,marcador,18
765,-75.553116,39.701813,interesado,0
766,-102.39481,8.607531,portal,8
767,-70.73847,-40.06432,interpretar,18
768,-80.38927,-12.512763,descrito,8
769,-33.33767,17.623478,poesía,19
770,-51.793697,-23.289082,cierto,18
771,-6.024585,99.51064,xix,4
772,-45.532135,-51.21091,apreciar,14
773,-9.923738,13.505878,mensaje,19
774,-66.19241,7.590655,intención,3
775,-44.93013,16.863317,situación,19
776,-16.913887,85.0984,impacto,0
777,-30.134296,79.25165,pensamiento,0
778,-75.21133,-33.44154,dramático,18
779,-98.41205,9.114853,corpu,8
780,13.602182,106.15695,pesquisa,4
781,-57.645836,-11.927556,directamente,18
782,-37.721,9.400678,fuera,19
783,-56.485096,40.059803,recibir,3
784,46.78829,92.82936,from,10
785,-58.222927,-66.15977,matriz,12
786,-75.342545,-33.905506,componer,2
787,-36.520687,-20.515015,significar,18
788,60.623066,56.82403,app,7
789,-20.4588,94.019806,económico,0
790,-51.522686,-61.381752,porcentaje,12
791,-40.45174,-50.80323,mínimo,14
792,-50.75362,-23.795338,perder,18
793,-51.538445,-49.540577,distinguir,14
794,-59.7613,5.124933,cumplir,3
795,-74.92759,43.51971,paradigma,0
796,6.9038854,74.34751,región,5
797,-68.77467,40.276337,iniciativa,0
798,-86.12354,35.882988,avance,0
799,-17.12753,31.036901,tendencia,19
800,-31.77732,-24.585155,capítulo,18
801,-52.771786,-13.740464,inicio,18
802,-21.622822,-6.5923877,par,19
803,-90.99245,38.487324,humanidad,6
804,47.95805,91.957504,thaber,10
805,-65.60808,-13.739018,empezar,18
806,-83.84819,-46.283035,extracción,2
807,-76.0167,13.06084,elaborar,8
808,-27.040693,-17.051575,período,19
809,-53.42525,-15.825226,vinculado,18
810,-75.58301,-5.1155753,previamente,18
811,-74.21126,19.578564,resolver,3
812,-70.504715,-45.504982,manual,18
813,-89.88354,33.19994,conservación,6
814,-35.56849,-47.441956,puntuación,14
815,-68.12414,-20.446337,digitalizar,9
816,14.536888,106.85825,artigo,4
817,-32.96435,-14.451818,referido,14
818,-94.2155,5.417576,aprovechar,8
819,-64.80673,-4.378553,evaluar,3
820,-83.35896,-44.440544,anotar,2
821,-61.083244,-33.641777,habitual,18
822,-102.29679,0.9067085,reutilización,8
823,-94.14959,3.747973,combinar,8
824,-54.370953,24.31944,potencial,3
825,-14.480721,-12.313238,asentamiento,19
826,-83.16564,-23.560356,editar,8
827,-47.696644,61.78392,natural,3
828,-35.80536,-46.29466,sentimiento,14
829,-65.76476,20.891832,físico,3
830,-42.086205,-45.066467,nodo,14
831,46.7773,92.850044,used,10
832,-97.38058,1.955236,exploración,8
833,25.16415,67.268005,mercado,5
834,-90.80773,33.650867,preservación,6
835,-43.539703,48.223236,precisamente,3
836,-69.91272,25.150064,revisión,3
837,-90.243,4.9753137,generado,8
838,-40.837425,-50.583946,individuo,14
839,-49.578506,-47.491905,pertenecer,14
840,-46.61846,48.999626,éxito,3
841,-62.61869,37.109287,prensa,3
842,-77.981804,-30.253166,copia,18
843,-77.95589,-18.990416,externo,18
844,-45.231857,-7.460283,superar,19
845,-76.57588,-25.158932,limitar,18
846,-69.32336,39.606873,dirigido,3
847,-88.41023,-0.6716054,modelado,8
848,-24.694038,-20.8314,media,14
849,-84.25639,-43.181557,fichero,2
850,-63.653534,-42.007607,columna,14
851,-35.781563,-5.934339,evitar,18
852,-67.560074,63.878876,aprender,3
853,-45.244377,-57.671898,tópico,14
854,-32.95869,-14.450959,representado,14
855,-64.88967,3.361254,acercar,3
856,-25.284399,-24.77095,deber,14
857,-76.34589,28.564777,propósito,3
858,24.196472,98.33637,relato,4
859,-24.844164,82.86795,rchd,0
860,-64.886696,-26.417873,fotográfico,18
861,-19.97114,7.170438,caracterizar,19
862,-79.717155,-12.911962,conformar,18
863,-52.269737,-44.87202,superior,14
864,-77.86648,-19.741236,módulo,8
865,-38.885944,18.670094,ficción,19
866,-43.777534,-0.9048884,menudo,19
867,-55.426056,-40.684242,tercero,18
868,-42.394554,-44.80038,sintáctico,18
869,8.402179,105.52492,pela,11
870,-28.292965,-46.3086,mujer,5
871,-73.01216,38.29938,especialista,0
872,-62.501934,36.841553,contemporáneo,0
873,-46.664333,50.299667,diverso,19
874,-81.390594,35.218323,oportunidad,8
875,-88.46256,50.170967,institucional,0
876,-9.868806,68.154755,igualmente,19
877,7.707675,105.61764,cativo,11
878,-54.673306,-49.24002,guardar,14
879,-86.73398,-18.766376,menú,18
880,-89.53459,19.74073,distante,3
881,-87.156075,36.845814,apoyo,0
882,-79.640366,35.53569,estudiante,0
883,-59.80187,30.184298,denominar,3
884,-45.53496,-19.8349,contacto,18
885,45.457787,93.58106,adjectives,10
886,-50.273758,-39.21431,localizar,18
887,-60.808945,-14.116199,tampoco,18
888,-44.53936,-10.846895,componente,3
889,-41.49417,-49.84581,secundario,14
890,-65.1828,-8.119233,reducir,18
891,-74.11251,-31.007513,polémica,18
892,-64.387695,-32.949226,interesar,18
893,-89.6243,-4.7728744,navegación,13
894,-54.231346,45.117947,transmisión,3
895,-87.10455,-2.9562197,recuperación,8
896,-74.89661,-25.166594,solamente,18
897,-61.1411,18.250122,recorrido,3
898,9.474499,74.460365,narrativo,5
899,-20.397346,19.89969,argumento,19
900,-64.91218,3.3014522,adaptar,3
901,-12.300951,87.64958,control,5
902,-60.9835,44.434536,participar,3
903,-32.47374,8.707117,existencia,19
904,-39.055134,-53.549026,esto,14
905,-95.023186,2.7837753,colación,8
906,7.6047378,105.52643,pelo,11
907,-57.940285,-30.766682,cercano,19
908,-50.651707,-60.040462,adjetivo,14
909,-62.021397,53.497326,opinión,3
910,46.945858,92.93099,gender,10
911,-41.98398,12.206102,ensayo,19
912,-52.61111,-55.097313,caracter,14
913,-46.854492,-36.55177,diversidad,18
914,-79.958115,-39.486042,detallado,2
915,-65.12747,-18.730474,partida,9
916,-26.45773,87.77362,identidad,5
917,-56.45162,-7.1828036,propuesto,18
918,-39.493618,-51.85234,correlación,14
919,-79.99441,35.467487,vía,3
920,-75.023,7.1109385,difundir,3
921,-78.01437,3.315364,otra,8
922,-90.42554,30.673275,museo,8
923,-103.32805,0.0067113996,posibilitar,8
924,-68.017746,-47.797325,árbol,18
925,21.968378,94.86992,apenas,5
926,-78.09043,-13.59547,idioma,18
927,63.57735,53.96494,hombre,7
928,-37.70383,-5.89566,límite,19
929,-44.24618,-39.43231,cita,18
930,-66.996346,61.891575,práctico,3
931,-27.550285,-37.432365,simbólico,19
932,-59.300987,20.121714,enorme,3
933,-14.868506,-12.144345,seguido,19
934,-84.75198,10.478486,ayuda,8
935,-94.34713,4.4869065,empleado,8
936,-69.58812,52.081017,perfil,3
937,-85.713356,12.455269,diseñar,8
938,-75.91933,8.5100565,creador,3
939,-90.23462,-16.765913,buscador,8
940,-70.72235,-40.04785,combinación,2
941,-57.31703,-48.160137,instancia,14
942,-54.387997,-8.341843,tipología,18
943,-78.25118,-46.893703,automáticamente,2
944,-55.38486,-40.6327,bloque,18
945,-48.1433,64.44794,derivado,3
946,-30.65939,-22.168383,derecho,19
947,-81.07106,-26.635855,variedad,8
948,-57.426846,0.038101863,esencial,18
949,-50.193645,2.3679733,ausencia,19
950,-83.21475,5.0378227,conectar,3
951,-88.33696,35.999058,colaborativo,6
952,-46.36184,-12.464955,ítem,18
953,48.006397,91.916306,name,10
954,13.302196,74.73306,universal,5
955,-72.218025,20.165487,discusión,3
956,-39.536915,84.16043,islámico,0
957,-16.884293,74.00533,colonial,19
958,-88.88236,32.57698,analógico,0
959,-77.11765,46.869423,intelectual,0
960,-89.2223,49.715275,docente,0
961,-87.13815,-18.528515,pestaña,8
962,-59.8961,4.849305,registrar,18
963,-27.10204,84.77419,colectivo,19
964,-56.27839,-42.07028,tercer,14
965,-12.099895,70.42638,próximo,19
966,-42.219036,-5.101065,traducir,18
967,-99.05381,-11.516832,descargar,8
968,-101.25437,9.13772,elaboración,8
969,-68.87257,-8.8249655,terminar,18
970,-38.1029,82.50494,narrativa,0
971,-66.17803,-3.4484632,resultante,18
972,-25.427074,52.64506,empírico,19
973,-69.23964,39.65325,dirigir,3
974,-65.173035,-7.9159565,definido,18
975,-47.83753,17.090466,alemán,19
976,-66.99098,-30.595385,confirmar,18
977,-79.58139,-24.022125,perteneciente,18
978,-36.021984,12.319116,mano,19
979,-17.01453,9.809765,cuerpo,19
980,-21.899572,-8.355431,relativamente,19
981,-64.16828,-33.05565,preciso,18
982,-70.049736,43.932484,activo,3
983,-52.663803,-44.670277,hallar,18
984,-65.55765,-38.429302,desear,18
985,47.397724,92.40678,example,10
986,-39.234512,54.87425,movimiento,19
987,-63.02815,-48.858604,concordancia,2
988,-50.231533,-41.01473,únicamente,18
989,-39.375713,43.912304,ahí,19
990,-46.532173,-55.012337,considerado,14
991,-80.14298,35.828342,avanzar,8
992,-26.368393,-45.02835,sacramental,14
993,14.343014,106.58437,análise,4
994,-41.496613,80.95322,filólogo,0
995,-74.091194,-19.323147,accesible,8
996,-59.375416,-16.531996,asumir,18
997,-54.931465,-47.984966,secuencia,14
998,-43.16438,-1.1716913,afectar,18
999,-47.130836,47.66947,luz,3
1000,-16.555187,-4.429975,voz,19
1001,-40.650085,76.47963,universitario,0
1002,47.59058,92.24729,adjectiv,10
1003,-73.397865,-21.288555,intuitivo,18
1004,-63.327675,-34.608944,explícito,18
1005,-50.494545,14.480794,cubano,19
1006,18.349915,74.63797,núcleo,5
1007,-77.129326,-9.87236,inclusión,18
1008,-66.29663,-46.54864,estructural,18
1009,-37.58176,41.869583,máquina,19
1010,-37.065804,12.690443,aumentar,19
1011,7.8180213,105.5772,experiência,11
1012,-77.850525,47.39737,educativo,0
1013,-77.47177,-19.726915,resumen,18
1014,-27.442537,71.14591,iniciar,19
1015,-13.511265,20.67239,métrica,19
1016,-88.635475,-6.0120783,enlazado,2
1017,-50.966908,27.937311,evento,3
1018,-61.139122,51.33876,adquirir,3
1019,-61.70475,-14.53143,necesariamente,18
1020,-77.84409,25.75261,adaptación,8
1021,-88.79008,49.888966,universidad,0
1022,-57.257996,-6.0501494,interno,18
1023,-49.78605,-57.963478,candidato,14
1024,23.761404,91.567535,religioso,5
1025,-19.299711,-15.016466,fuerte,14
1026,-67.61495,51.164177,empresa,3
1027,-26.255587,-24.11497,suceder,19
1028,-90.50449,30.637762,cartografía,8
1029,-45.31473,-52.14911,claramente,14
1030,15.219295,103.65609,ao,11
1031,-73.70362,40.426277,reciente,0
1032,-14.7822075,-6.0564766,supuesto,19
1033,-21.519926,92.06675,educación,0
1034,49.897614,90.18061,document,11
1035,-69.6777,25.265732,centrado,3
1036,11.302988,89.74599,formado,5
1037,17.894691,104.16693,uma,4
1038,-39.19697,-4.789266,sugerir,18
1039,-51.34339,-19.58109,simplemente,18
1040,-49.32138,49.4613,jugar,3
1041,-51.875465,-23.003979,apuntar,18
1042,-30.178457,-5.491175,territorial,18
1043,-97.003174,2.061056,avanzado,13
1044,-75.015656,49.39348,enseñanza,0
1045,-47.584778,16.960238,estudioso,19
1046,-82.273476,-30.0645,restricción,2
1047,-42.19222,-24.878315,atender,18
1048,-53.76686,34.446148,concebir,3
1049,-51.396324,-19.556778,suficiente,18
1050,-58.18877,-31.853743,adelante,9
1051,-17.797865,13.110791,motivo,19
1052,-63.843254,57.49574,ejercicio,3
1053,-57.749264,-38.293926,incluido,18
1054,-43.40924,-20.105059,expresar,18
1055,-75.21033,27.96108,presentado,3
1056,-75.876724,50.898033,arqueológico,0
1057,-71.28857,27.535154,acercamiento,3
1058,-49.786957,-47.039143,margen,14
1059,-77.688644,14.421368,audiovisual,3
1060,-5.2889037,-0.13404004,emoción,19
1061,-80.56456,47.08431,competencia,0
1062,-73.82234,-31.715313,editado,18
1063,-5.7753215,98.973335,mitad,4
1064,-99.641426,2.8902624,implementación,8
1065,-28.345287,-46.312492,don,5
1066,-43.93022,16.032152,concluir,3
1067,-38.0669,-2.3793364,cosa,19
1068,-72.11635,19.934008,encuesta,3
1069,-91.43345,4.5056195,paquete,8
1070,-56.82054,-21.697437,vínculo,18
1071,-33.90369,-39.42314,otorgar,19
1072,-71.08904,-40.093002,filtrar,2
1073,-28.012236,-16.583744,comienzo,19
1074,-36.430233,-43.841484,bajo,14
1075,-38.41789,76.45163,profesor,19
1076,-76.170845,6.3786125,accesibilidad,3
1077,-66.59714,42.924583,contribución,3
1078,-46.48627,-42.561016,dividir,14
1079,-43.43419,-0.91567856,establecido,18
1080,-52.36859,-25.696356,quizá,19
1081,-13.31508,20.466457,indicador,19
1082,-21.538034,91.61146,local,5
1083,-38.957,-38.461365,lineal,18
1084,-75.02182,-3.509857,dinámico,8
1085,-33.832275,33.41684,receptor,19
1086,-39.89055,19.05679,oral,19
1087,-54.517647,-35.439255,reducido,14
1088,-77.06818,-19.83475,completar,18
1089,-12.61582,19.975313,zona,19
1090,17.23018,83.41975,miedo,5
1091,-59.26988,-17.558268,inmediato,18
1092,-31.026829,1.6617005,convención,19
1093,-47.22097,72.66115,video,3
1094,-64.54691,-32.885868,correcto,18
1095,-70.34358,-46.876163,métrico,18
1096,-31.049122,11.940544,corrección,18
1097,-41.596066,11.775208,estudiado,19
1098,-36.60242,-44.029152,máximo,14
1099,-92.089745,-19.411644,multimedia,8
1100,-94.37015,5.337875,implementar,8
1101,-22.998331,67.62794,universo,19
1102,-72.9498,-25.557999,foto,18
1103,-58.654827,-33.569733,arriba,18
1104,-52.816586,-13.367756,pie,18
1105,-40.606556,9.257406,particularmente,19
1106,14.441108,103.562065,estudo,4
1107,-37.70257,81.09294,panorama,0
1108,-77.52994,9.8652315,arquitectura,3
1109,-52.5873,-54.68581,eliminar,14
1110,-57.321735,-16.09768,explicación,18
1111,-46.54908,-55.72488,asignar,14
1112,-41.1447,-30.687586,asociación,18
1113,-45.360065,-57.62992,calcular,14
1114,-85.03351,4.4350233,optar,3
1115,50.89517,87.89595,cour,11
1116,-10.417136,0.41393784,medir,19
1117,-82.90175,13.596385,interpretativo,8
1118,-57.84326,-38.25779,constar,18
1119,-16.962019,83.51023,vivir,5
1120,-56.520287,52.744034,circulación,3
1121,-89.06969,-6.4148574,relacional,13
1122,51.606667,88.68217,based,11
1123,-30.974745,-8.594245,eje,19
1124,-45.797466,-50.69594,vea,18
1125,-70.26316,11.269152,usabilidad,3
1126,-48.88459,-28.84769,genérico,18
1127,49.7507,90.361664,discourses,11
1128,-75.348175,27.293896,apoyar,8
1129,-53.00898,5.663586,nunca,3
1130,-57.539192,-14.230786,coincidir,18
1131,-77.221954,11.682092,hipertextual,8
1132,-15.38816,86.55451,conflicto,5
1133,-76.453354,7.877167,acervo,3
1134,-75.938835,-7.418241,hipervínculo,18
1135,-71.298645,-48.211678,morfológico,2
1136,-13.300071,21.62687,provocar,19
1137,-38.194283,8.117809,resaltar,19
1138,-16.545435,-4.429056,pese,19
1139,-48.855644,49.282795,escaso,3
1140,-60.771557,22.063992,recordar,3
1141,-46.766922,31.721615,revelar,3
1142,-42.608227,-43.28297,enunciado,14
1143,-61.609097,-4.227617,modalidad,3
1144,-40.266727,76.38995,nacer,3
1145,-38.194195,18.00715,alrededor,19
1146,-70.83176,-1.4642162,licencia,18
1147,-54.614727,32.653534,producido,3
1148,-82.04368,12.810234,enriquecer,8
1149,-84.00654,9.706114,operación,3
1150,-44.989136,-31.160475,división,18
1151,-54.387913,67.09831,encuentro,3
1152,-41.588123,-6.7454367,efectivamente,18
1153,-68.70025,-13.395767,complementario,8
1154,51.386997,88.49654,order,11
1155,-70.7907,-1.4561834,vídeo,18
1156,-52.517174,-55.816536,vacío,14
1157,-89.05638,10.5047245,intercambio,8
1158,72.08534,65.73113,legal,11
1159,-73.69568,-29.996206,seleccionado,18
1160,-16.641918,82.42592,popular,5
1161,-66.24398,-41.452347,localización,18
1162,-77.38849,-25.94723,transmitir,18
1163,21.81727,94.88758,autora,5
1164,-65.309204,-32.068954,descubrir,18
1165,-78.07631,-13.094232,propiamente,18
1166,-39.162483,-29.390318,cerrado,18
1167,-34.734264,5.573696,voluntad,19
1168,51.21287,88.31939,semantic,11
1169,-61.371563,-14.172488,contemplar,18
1170,-73.82028,44.773605,innovación,0
1171,-39.986515,-8.578458,hoja,18
1172,-81.897675,12.780089,masivo,8
1173,-45.800663,4.1905003,atribución,18
1174,-57.296326,-51.55205,diferenciar,14
1175,-33.132877,17.534418,latino,19
1176,-70.55928,32.646618,humanístico,3
1177,-31.996387,-46.82871,peso,14
1178,24.344885,98.53523,portugués,4
1179,-41.659225,80.97279,fruto,0
1180,-46.805134,45.27385,constante,19
1181,-87.1124,-1.7532548,curaduría,8
1182,-27.129375,84.81837,videojuego,0
1183,-35.80905,8.262821,abarcar,19
1184,-44.78578,-40.09206,compuesto,18
1185,-76.055756,7.4769464,asegurar,3
1186,-44.96924,-15.236037,pragmático,18
1187,-75.45294,5.5418787,responsable,3
1188,-28.429743,11.369032,doble,19
1189,-60.86135,0.07217562,exigir,3
1190,-38.46264,4.470959,preguntar,19
1191,-17.167936,84.5504,influencia,5
1192,-77.92548,26.014072,ecdótico,8
1193,54.558144,83.174225,other,11
1194,-82.62931,5.029199,lógica,3
1195,-73.83542,-30.161743,escoger,18
1196,-67.13492,-26.87551,usado,18
1197,-46.827564,-28.135925,extenso,18
1198,-56.463272,-47.341652,listado,14
1199,14.110339,106.33377,ferramenta,4
1200,-28.84327,33.632637,lógico,19
1201,-32.557014,-45.21292,espíritu,14
1202,-76.05042,6.56356,accesibl,3
1203,-35.489174,-33.015465,identificado,18
1204,-52.884346,-14.921288,encuestado,18
1205,-37.917645,-9.492229,unir,19
1206,-25.023943,-3.3122804,consideración,19
1207,-84.22458,12.478298,catalogación,8
1208,52.477993,86.94828,research,11
1209,-56.810024,40.16986,organizado,19
1210,-46.0699,-44.44495,numérico,18
1211,-66.91579,42.513103,revisar,3
1212,-73.80965,-48.97572,jerárquico,2
1213,-59.03669,-21.200321,totalidad,18
1214,-37.4587,9.086894,comentar,19
1215,17.188667,83.3035,singular,7
1216,-90.05032,5.1452847,paralelo,8
1217,-5.3824844,98.108604,xviii,4
1218,-63.0111,46.888557,imprescindible,3
1219,-26.620686,58.50502,entrar,19
1220,-46.055332,3.385667,pues,18
1221,-63.802258,18.797588,comercial,3
1222,-15.637047,18.777922,acontecimiento,19
1223,-54.440426,-7.8658347,diccionario,18
1224,-77.86558,48.26014,experimentar,0
1225,-36.274914,-7.126504,intervenir,19
1226,-74.73283,-0.26676777,finalidad,8
1227,-10.308326,-10.729231,característico,19
1228,-77.87854,47.951443,habilidad,0
1229,-25.263659,51.281387,discursivo,19
1230,-54.463306,45.878784,exclusivamente,3
1231,-73.50754,44.868824,patrimonial,0
1232,-87.638504,35.912918,infraestructura,6
1233,-82.35611,-22.539165,sonoro,18
1234,-52.71529,-56.08019,gramatical,14
1235,-3.0923886,-2.0769641,arco,5
1236,-36.909946,-9.349643,aun,18
1237,-86.80872,-1.2364297,capa,8
1238,-26.465988,71.67433,congreso,19
1239,53.153793,85.780205,also,11
1240,-35.93244,-32.94483,constatar,14
1241,-54.38781,67.1006,aportación,3
1242,-51.31759,-19.60055,desaparecer,18
1243,-5.8557963,78.84905,jugador,5
1244,-48.754425,63.10177,canal,3
1245,-59.736053,6.6080737,audio,3
1246,50.951065,89.13494,casar,11
1247,-59.744255,5.088225,reproducción,3
1248,-24.377977,-17.497404,muerte,14
