source_x,source_y,target_x,target_y,size
-165,-1185,78,-1174,1.4142135623730951
-165,-1185,-418,-1615,1
-165,-1185,59,-1224,1.4142135623730951
-165,-1185,-324,-1495,1
-165,-1185,-476,-1558,1
-165,-1185,-377,-1675,1
-165,-1185,-21,-1271,2
-165,-1185,-465,-1975,1.4142135623730951
-165,-1185,-293,-1701,1
-165,-1185,-301,-1649,1
-165,-1185,-381,-1671,1
-165,-1185,-168,-1541,1.7320508075688772
-165,-1185,-658,-1365,2
-165,-1185,426,-1422,2
-165,-1185,527,-1552,1.4142135623730951
-165,-1185,48,-1189,1.4142135623730951
-165,-1185,398,-1137,1.7320508075688772
-165,-1185,-392,-1530,1
-165,-1185,-368,-896,2.8284271247461903
-165,-1185,89,-1169,1.4142135623730951
-165,-1185,-173,-1525,1.7320508075688772
-165,-1185,-661,-1644,3
-165,-1185,-530,-373,1.7320508075688772
-165,-1185,50,-1515,1.7320508075688772
-165,-1185,94,-507,3
-165,-1185,502,-420,1.4142135623730951
-165,-1185,351,-506,1.7320508075688772
-165,-1185,-242,-1928,1.7320508075688772
-165,-1185,198,-1604,2
-165,-1185,-78,-988,1.4142135623730951
-165,-1185,-442,-1516,1
-165,-1185,-202,-467,2.449489742783178
-165,-1185,605,77,2.8284271247461903
-165,-1185,164,-1055,2.23606797749979
-165,-1185,72,-1165,1.4142135623730951
-165,-1185,-382,-1590,1
-165,-1185,-178,-1641,1
-165,-1185,1948,1177,3
-165,-1185,-440,-1632,1
-165,-1185,-254,-1555,1
-165,-1185,-447,-1964,1.4142135623730951
-165,-1185,-185,-1651,1
-165,-1185,-1002,-575,1.4142135623730951
-165,-1185,-148,-1628,1
-165,-1185,-404,-1545,1
-165,-1185,-623,-1453,1.4142135623730951
-165,-1185,85,-1427,2.23606797749979
-165,-1185,-388,-1581,1
-165,-1185,-189,-1559,1
-165,-1185,339,-879,3
-165,-1185,-289,-1622,1
-165,-1185,-287,-1492,1
-165,-1185,-95,-913,1.7320508075688772
-165,-1185,-462,-1554,1
-165,-1185,385,-686,3
-165,-1185,558,-436,2.8284271247461903
-165,-1185,88,-1219,1.4142135623730951
-165,-1185,350,-926,2.449489742783178
-165,-1185,-267,-227,3
-165,-1185,458,-125,2.449489742783178
-165,-1185,-396,-1556,1
-165,-1185,-398,-1667,1
-165,-1185,75,-1068,2.6457513110645907
-165,-1185,-606,-1796,1.7320508075688772
-165,-1185,-449,-1979,1.4142135623730951
-165,-1185,-237,-1524,1
-165,-1185,264,-321,3
-165,-1185,502,-1573,1.4142135623730951
-165,-1185,63,-1259,2.23606797749979
-165,-1185,-343,-1585,1
-165,-1185,-351,-621,3
-165,-1185,-478,-1512,1
-165,-1185,-192,-1639,1
-165,-1185,-246,-1607,1
-165,-1185,-163,-1581,1
-165,-1185,-44,90,2
-165,-1185,-339,-1672,1
-165,-1185,-335,-1664,1
-165,-1185,-324,-762,2.23606797749979
-165,-1185,-455,-1483,1
-165,-1185,134,-1342,2
-165,-1185,-297,-1492,1
-165,-1185,-307,-1538,1
-165,-1185,-84,-908,1.4142135623730951
-165,-1185,-365,-1552,1
-165,-1185,411,46,2.8284271247461903
-165,-1185,-486,-1583,1
-165,-1185,-213,-1581,1
-165,-1185,-452,282,1.4142135623730951
-165,-1185,-405,-1648,1
-165,-1185,-291,-1667,1
-165,-1185,-11,-995,2.6457513110645907
-165,-1185,-679,-1479,2
-165,-1185,-227,-1581,1
-165,-1185,-287,-1508,1
-165,-1185,-34,-470,3
-165,-1185,-241,-1535,1
-165,-1185,420,-1187,2.23606797749979
-165,-1185,121,-58,2
-165,-1185,-437,-1456,1
-165,-1185,382,-275,3
-165,-1185,614,1104,3
-165,-1185,69,-1134,2.6457513110645907
-165,-1185,432,277,3
-165,-1185,-486,-1574,1
-165,-1185,225,36,3
-165,-1185,-458,-1962,1.4142135623730951
-165,-1185,-414,-1972,1.4142135623730951
-165,-1185,-494,-1952,1.4142135623730951
-165,-1185,-503,-1957,1.4142135623730951
-165,-1185,-423,-1967,1.4142135623730951
-165,-1185,-435,-1969,1.4142135623730951
-165,-1185,-435,-1948,1.4142135623730951
-165,-1185,-486,-1941,1.4142135623730951
-165,-1185,-439,-1957,1.4142135623730951
-165,-1185,-469,-1954,1.4142135623730951
-165,-1185,-438,-1979,1.4142135623730951
-165,-1185,-497,-1946,1.4142135623730951
-165,-1185,-462,-1941,1.4142135623730951
-165,-1185,-171,-1559,1
-165,-1185,-426,-1955,1.4142135623730951
-165,-1185,333,-187,2
-165,-1185,-428,-1506,1
-165,-1185,-593,-1739,1.4142135623730951
-165,-1185,-672,237,3
-165,-1185,-300,-1675,1
-165,-1185,53,-1210,1.4142135623730951
-165,-1185,-209,-1637,1
-165,-1185,-167,-1572,1
-165,-1185,-318,-1668,1
-165,-1185,76,-1183,1.4142135623730951
-165,-1185,-48,-823,2.23606797749979
-165,-1185,-389,-1520,1
-165,-1185,-184,-1583,1
-165,-1185,446,-1359,3
-165,-1185,-595,304,3
-165,-1185,477,468,3
-165,-1185,310,837,3
-165,-1185,-390,658,3
-165,-1185,434,823,3
-165,-1185,-337,-1576,1
-165,-1185,250,-453,2
-165,-1185,48,-1166,1.4142135623730951
-165,-1185,-400,-1632,1
-165,-1185,357,-726,1.7320508075688772
-165,-1185,46,-1204,1.4142135623730951
-165,-1185,-185,-1628,1
-165,-1185,-1574,-385,3
-165,-1185,-95,-493,2.23606797749979
-165,-1185,-228,-1602,1
-165,-1185,-394,-1059,2.23606797749979
-165,-1185,66,-1535,2.23606797749979
-165,-1185,-287,-1524,1
-165,-1185,-176,988,2.6457513110645907
-165,-1185,-225,715,3
-165,-1185,347,-249,2.449489742783178
-165,-1185,1171,-189,1.4142135623730951
-165,-1185,-146,-439,2
-165,-1185,-257,-1686,1
-165,-1185,80,-1207,1.4142135623730951
-165,-1185,-183,-1617,1
-165,-1185,311,-305,3
-165,-1185,619,-794,1.7320508075688772
-165,-1185,74,-1246,1.4142135623730951
-165,-1185,-373,-1533,1
-165,-1185,-404,708,2.8284271247461903
-165,-1185,-621,-1791,1.7320508075688772
-165,-1185,-23,102,2.8284271247461903
-165,-1185,604,164,3
-165,-1185,-158,-794,1.4142135623730951
-165,-1185,-615,-952,2
-165,-1185,58,-1153,1.4142135623730951
-165,-1185,-413,776,3
-165,-1185,-448,-1590,1
-165,-1185,638,365,2.6457513110645907
-165,-1185,567,-479,3
-165,-1185,-327,-1648,1
-165,-1185,-192,-416,2
-165,-1185,1058,-1155,3
-165,-1185,-304,-1630,1
-165,-1185,-335,703,3
-165,-1185,-206,-1517,1
-165,-1185,-646,-1457,1.4142135623730951
-165,-1185,-356,-1568,1
-165,-1185,-336,567,3
-165,-1185,18,-419,3
-165,-1185,166,-148,3
-165,-1185,-253,-1638,1
-165,-1185,-178,-2051,1.4142135623730951
-165,-1185,78,-1232,1.4142135623730951
-165,-1185,51,-1224,1.4142135623730951
-165,-1185,58,-1234,1.4142135623730951
-165,-1185,333,-861,1.7320508075688772
-165,-1185,56,-1199,1.4142135623730951
-165,-1185,-525,1168,2
-165,-1185,-250,-1631,1
-165,-1185,458,497,3
-165,-1185,-406,-1606,1
-165,-1185,69,-1235,1.4142135623730951
-165,-1185,375,-1156,3
-165,-1185,-15,-365,1.7320508075688772
-165,-1185,-326,-1639,1
-165,-1185,426,-1322,1.7320508075688772
-165,-1185,453,-1706,1.7320508075688772
-165,-1185,101,-1399,2
-165,-1185,-51,263,2.6457513110645907
-165,-1185,921,-88,2.6457513110645907
-165,-1185,405,-754,3
-165,-1185,-285,-1602,1
-165,-1185,320,-1557,1.4142135623730951
-165,-1185,-209,-1565,1
-165,-1185,-267,-365,3
-165,-1185,87,-433,2.6457513110645907
-165,-1185,-404,-1613,1
-165,-1185,-389,-1637,1
-165,-1185,-583,-1497,1.7320508075688772
-165,-1185,86,-1202,1.4142135623730951
-165,-1185,717,-278,2.23606797749979
-165,-1185,-631,-1457,1.4142135623730951
-165,-1185,526,-1179,1.7320508075688772
-165,-1185,371,-1968,2
-165,-1185,668,-127,3
-165,-1185,794,-74,3
-165,-1185,799,-1095,1.4142135623730951
-165,-1185,393,-183,2.8284271247461903
-165,-1185,500,-1553,1.4142135623730951
-165,-1185,-258,-1531,1
-165,-1185,366,45,2.6457513110645907
-165,-1185,-1036,-1557,1.4142135623730951
-165,-1185,-240,-1571,1
-165,-1185,-270,-833,1.7320508075688772
-165,-1185,157,1191,3
-165,-1185,493,75,2
-165,-1185,708,125,3
-165,-1185,-458,-1520,1
-165,-1185,-120,-40,1.4142135623730951
-165,-1185,55,-1097,3
-165,-1185,-327,-1525,1
-165,-1185,-245,-1588,1
-165,-1185,-169,-1640,1
-165,-1185,410,-1313,1.7320508075688772
-165,-1185,549,-198,3
-165,-1185,-373,-1464,1
-165,-1185,-108,-132,3
-165,-1185,-276,-1674,1
-165,-1185,72,-1203,1.4142135623730951
-165,-1185,78,-1482,2
-165,-1185,606,-790,1.7320508075688772
-165,-1185,-228,-1679,1
-165,-1185,-3,16,3
-165,-1185,-351,-1471,1
-165,-1185,-479,-1592,1
-165,-1185,-396,-1482,1
-165,-1185,-390,-1654,1
-165,-1185,-350,-1530,1
-165,-1185,-224,-1664,1
-165,-1185,523,-1538,1.4142135623730951
-165,-1185,-197,-1678,1
-165,-1185,-261,-1679,1
-165,-1185,-397,-1589,1
-165,-1185,-424,-1618,1
-165,-1185,-455,-1970,1.4142135623730951
-165,-1185,367,106,2.8284271247461903
-165,-1185,-383,-1498,1
-165,-1185,-609,-1458,1.4142135623730951
-165,-1185,-290,-1672,1
-165,-1185,1371,251,3
-165,-1185,446,1825,3
-165,-1185,506,338,3
-165,-1185,-408,-1590,1
-165,-1185,102,-1209,1.4142135623730951
-165,-1185,377,90,2.23606797749979
-165,-1185,-346,-1600,1
-165,-1185,764,-355,2.449489742783178
-165,-1185,-229,-1690,1
-165,-1185,16,-545,2.23606797749979
-165,-1185,-337,-1495,1
-165,-1185,-186,-1537,1
-165,-1185,-351,-1217,1.7320508075688772
-165,-1185,-470,-1621,1
-165,-1185,-339,-1530,1
-165,-1185,-267,-1504,1
-165,-1185,-305,-675,2.449489742783178
-165,-1185,-631,-1466,1.4142135623730951
-165,-1185,-623,-1468,1.4142135623730951
-165,-1185,-628,-1497,1.4142135623730951
-165,-1185,-431,-1515,1
-165,-1185,1454,-115,3
-165,-1185,-710,-10,2.6457513110645907
-165,-1185,-237,-1561,1
-165,-1185,-285,-1633,1
-165,-1185,592,-492,3
-165,-1185,82,-1189,1.4142135623730951
-165,-1185,-305,-1496,1
-165,-1185,442,-1337,1.7320508075688772
-165,-1185,-325,-1532,1
-165,-1185,-285,-1568,1
-165,-1185,331,360,2.449489742783178
-165,-1185,-322,-1586,1
-165,-1185,773,265,3
-165,-1185,-360,-1477,1
-165,-1185,659,-1403,1.4142135623730951
-165,-1185,-355,-1493,1
-165,-1185,-253,-1699,1
-165,-1185,-206,-1671,1
-165,-1185,425,-1331,1.7320508075688772
-165,-1185,75,-334,3
-165,-1185,279,-1117,2.23606797749979
-165,-1185,-110,-315,3
-165,-1185,481,-740,2.23606797749979
-165,-1185,307,-337,3
-165,-1185,-142,667,3
-165,-1185,-289,-1533,1
-165,-1185,632,-1015,3
-165,-1185,-432,-1538,1
-165,-1185,-353,-1669,1
-165,-1185,58,-809,3
-165,-1185,-86,-480,2
-165,-1185,687,575,3
-165,-1185,451,-237,3
-165,-1185,-1066,-748,2
-165,-1185,-364,-150,3
-165,-1185,161,450,2.8284271247461903
-165,-1185,795,615,3
-165,-1185,10,-665,3
-165,-1185,-375,-1523,1
-165,-1185,870,-67,1.4142135623730951
-165,-1185,386,1014,3
-165,-1185,643,582,3
-165,-1185,43,-1195,1.4142135623730951
-165,-1185,514,-1552,1.4142135623730951
-165,-1185,810,-1090,1.4142135623730951
-165,-1185,-223,-1656,1
-165,-1185,-383,-1619,1
-165,-1185,-185,-1604,1
-165,-1185,-416,-1655,1
-165,-1185,889,836,3
-165,-1185,-44,286,3
-165,-1185,562,712,3
-165,-1185,40,-724,3
-165,-1185,-104,212,1.4142135623730951
-165,-1185,-415,-1566,1
-165,-1185,814,155,3
-165,-1185,-329,-1506,1
-165,-1185,-586,48,3
-165,-1185,86,-1248,1.4142135623730951
-165,-1185,-406,-1477,1
-165,-1185,102,-1177,1.4142135623730951
-165,-1185,96,-1201,1.4142135623730951
-165,-1185,84,-1241,1.4142135623730951
-165,-1185,-228,-1559,1
-165,-1185,815,-1191,1.7320508075688772
-165,-1185,65,-1184,1.4142135623730951
-165,-1185,-219,-185,2
-165,-1185,634,-700,1.7320508075688772
-165,-1185,597,58,2.23606797749979
-165,-1185,356,-1205,2.23606797749979
-165,-1185,44,-1159,1.4142135623730951
-165,-1185,346,-856,1.7320508075688772
-165,-1185,-263,-1703,1
-165,-1185,413,-251,3
-165,-1185,-265,-1694,1
-165,-1185,-379,-1651,1
-165,-1185,666,302,3
-165,-1185,-3,333,3
-165,-1185,-302,-1561,1
-165,-1185,97,-1214,1.4142135623730951
-165,-1185,-203,-1650,1
-165,-1185,-481,-1949,1.4142135623730951
-165,-1185,102,-1224,1.4142135623730951
-165,-1185,-499,-1552,1
-165,-1185,-302,-1684,1
-165,-1185,231,-1532,2
-165,-1185,-23,-554,1.4142135623730951
-165,-1185,414,122,3
-165,-1185,-213,-1620,1
-165,-1185,-1180,-63,1.4142135623730951
-165,-1185,-228,-1573,1
-165,-1185,864,1361,3
-165,-1185,-343,-1231,1.7320508075688772
-165,-1185,18,437,3
-165,-1185,42,-1173,1.4142135623730951
-165,-1185,710,-1170,1.7320508075688772
-165,-1185,150,0,2.8284271247461903
-165,-1185,-180,-1610,1
-165,-1185,1301,535,3
-165,-1185,-603,-1469,1.4142135623730951
-165,-1185,-344,-1517,1
-165,-1185,703,-563,3
-165,-1185,-404,-1500,1
-165,-1185,54,-1143,1.4142135623730951
-165,-1185,-641,-1464,1.4142135623730951
-165,-1185,-87,-2372,3
-165,-1185,146,-1298,2.23606797749979
-165,-1185,-437,-1510,1
-165,-1185,186,-1313,2.449489742783178
-165,-1185,-421,-1540,1
-165,-1185,552,-226,2.449489742783178
-165,-1185,1030,934,2.449489742783178
-165,-1185,-495,-1590,1
-165,-1185,-204,-1623,1
-165,-1185,-619,-1495,1.4142135623730951
-165,-1185,-138,-10,3
-165,-1185,-462,358,2.449489742783178
-165,-1185,-126,-1447,2.449489742783178
-165,-1185,61,-1163,1.4142135623730951
-165,-1185,136,-1502,1.4142135623730951
-165,-1185,106,-1201,1.4142135623730951
-165,-1185,-535,-169,1.4142135623730951
-165,-1185,-303,-1612,1
-165,-1185,-208,-1682,1
-165,-1185,-459,-1949,1.4142135623730951
-165,-1185,-14,-895,2.449489742783178
-165,-1185,-154,-1599,1
-165,-1185,-255,-1564,1
-165,-1185,243,45,3
-165,-1185,719,742,2.8284271247461903
-165,-1185,346,-470,1.7320508075688772
-165,-1185,110,-1217,1.4142135623730951
-165,-1185,336,-1556,1.4142135623730951
-165,-1185,637,-655,2.6457513110645907
-165,-1185,1128,701,3
-165,-1185,415,477,3
-165,-1185,97,-1185,1.4142135623730951
-165,-1185,354,-712,1.7320508075688772
-165,-1185,-605,-1485,1.4142135623730951
-165,-1185,-1049,-676,1.4142135623730951
-165,-1185,602,858,3
-165,-1185,874,55,1.4142135623730951
-165,-1185,87,409,1.7320508075688772
-165,-1185,522,-121,2.449489742783178
-165,-1185,-281,-1588,1
-165,-1185,362,432,3
-165,-1185,-469,-1507,1
-165,-1185,4,-797,2.449489742783178
-165,-1185,-486,-1369,2.23606797749979
-165,-1185,-897,-864,2
-165,-1185,505,-294,1.4142135623730951
-165,-1185,116,-1245,2
-165,-1185,348,-1547,1.4142135623730951
-165,-1185,-80,100,3
-165,-1185,-91,-245,3
-165,-1185,-18,-563,2.23606797749979
-165,-1185,197,-99,3
-165,-1185,-190,-1575,1
-165,-1185,654,-1391,1.4142135623730951
-165,-1185,-307,-1642,1
-165,-1185,-463,499,3
-165,-1185,-303,-1666,1
-165,-1185,53,-1181,1.4142135623730951
-165,-1185,-369,-1660,1
-165,-1185,-519,-1745,1.7320508075688772
-165,-1185,339,-1569,2
-165,-1185,105,481,3
-165,-1185,-501,-158,1.7320508075688772
-165,-1185,682,-1557,1.7320508075688772
-165,-1185,-213,-1630,1
-165,-1185,64,-1546,2
-165,-1185,378,-386,1.7320508075688772
-165,-1185,-404,-1454,1
-165,-1185,-360,-751,2
-165,-1185,746,-745,3
-165,-1185,1393,-676,3
-165,-1185,-262,-1608,1
-165,-1185,391,-1533,1.7320508075688772
-165,-1185,-212,-774,2.6457513110645907
-165,-1185,293,-1929,1.7320508075688772
-165,-1185,270,423,3
-165,-1185,80,-1160,1.4142135623730951
-165,-1185,278,38,2.449489742783178
-165,-1185,26,-1288,3
-165,-1185,-46,-494,3
-165,-1185,773,78,3
-165,-1185,536,-451,2
-165,-1185,101,-1653,3
-165,-1185,67,-1210,1.4142135623730951
-165,-1185,496,-1420,2
-165,-1185,70,-1153,1.4142135623730951
-165,-1185,-361,-1467,1
-165,-1185,-454,-199,3
-165,-1185,-335,-1504,1
-165,-1185,378,651,3
-165,-1185,653,-704,2.8284271247461903
-165,-1185,65,-1513,1.7320508075688772
-165,-1185,-527,1183,2
-165,-1185,-639,-1495,1.4142135623730951
-165,-1185,207,-1236,1.7320508075688772
-165,-1185,-363,-1484,1
-165,-1185,-647,-1484,1.4142135623730951
-165,-1185,554,339,3
-165,-1185,-486,-1969,1.4142135623730951
-165,-1185,498,-1428,2.23606797749979
-165,-1185,-1200,-562,1.7320508075688772
-165,-1185,104,-1191,1.4142135623730951
-165,-1185,-449,-1623,1
-165,-1185,797,-1078,1.4142135623730951
-165,-1185,-253,-781,3
-165,-1185,68,-1242,1.4142135623730951
-165,-1185,-497,-1966,1.4142135623730951
-165,-1185,-278,-452,3
-165,-1185,961,620,3
-165,-1185,-640,-1449,1.4142135623730951
-165,-1185,513,1022,3
-165,-1185,-437,-1098,1.7320508075688772
-165,-1185,-412,-1627,1
-165,-1185,-499,-3,1.4142135623730951
-165,-1185,-837,549,3
-165,-1185,93,-619,2.449489742783178
-165,-1185,-235,-1509,1
-165,-1185,217,-80,2.449489742783178
-165,-1185,-508,1165,2
-165,-1185,-87,-921,1.4142135623730951
-165,-1185,-368,-1511,1
-165,-1185,155,-1853,1.4142135623730951
-165,-1185,-328,-1477,1
-165,-1185,92,-1231,1.4142135623730951
-165,-1185,-356,-1196,1.7320508075688772
-165,-1185,-287,-1612,1
-165,-1185,-244,-1641,1
-165,-1185,749,-765,2.8284271247461903
-165,-1185,-355,-1602,1
-165,-1185,-173,-1605,1
-165,-1185,-438,-1489,1
-165,-1185,-917,-1484,1.7320508075688772
-165,-1185,15,-1027,1.7320508075688772
-165,-1185,-478,-1958,1.4142135623730951
-165,-1185,-284,-1515,1
-165,-1185,-478,-1972,1.4142135623730951
-165,-1185,68,-1197,1.4142135623730951
-165,-1185,-451,-1516,1
-165,-1185,349,-123,2.449489742783178
-165,-1185,-394,-1458,1
-165,-1185,-589,-1449,1.4142135623730951
-165,-1185,122,157,3
-165,-1185,-237,-1641,1
-165,-1185,377,-617,2.6457513110645907
-165,-1185,-384,-1542,1
-165,-1185,-71,-852,2.8284271247461903
-165,-1185,940,-888,3
-165,-1185,766,-874,2.8284271247461903
-165,-1185,-514,-1858,1.7320508075688772
-165,-1185,215,-1224,1.7320508075688772
-165,-1185,-328,-1487,1
-165,-1185,591,-670,2.23606797749979
-165,-1185,64,-1423,2.6457513110645907
-165,-1185,943,61,2.8284271247461903
-165,-1185,321,-1565,1.4142135623730951
-165,-1185,-587,832,3
-165,-1185,542,-1502,2.449489742783178
-165,-1185,1039,427,2
-165,-1185,-694,-833,1.7320508075688772
-165,-1185,535,322,2.6457513110645907
-165,-1185,-50,-289,2.8284271247461903
-165,-1185,-285,-310,1.7320508075688772
-165,-1185,207,-1024,3
-165,-1185,66,-1225,1.4142135623730951
-165,-1185,-409,-1510,1
-165,-1185,415,-43,3
-165,-1185,291,668,3
-165,-1185,-209,1561,3
-165,-1185,-289,-1543,1
-165,-1185,-371,-1502,1
-165,-1185,-435,-1522,1
-165,-1185,-351,-1647,1
-165,-1185,-177,-1548,1
-165,-1185,352,-52,3
-165,-1185,860,-774,3
-165,-1185,390,136,3
-165,-1185,-454,-1463,1
-165,-1185,-474,-1942,1.4142135623730951
-165,-1185,-8,-13,2
-165,-1185,-511,-218,2.23606797749979
-165,-1185,-340,-1555,1
-165,-1185,504,-1580,1.4142135623730951
-165,-1185,84,-1231,1.4142135623730951
-165,-1185,-91,-149,3
-165,-1185,634,-1355,1.4142135623730951
-165,-1185,-1095,296,3
-165,-1185,-233,-1624,1
-165,-1185,-665,-1247,3
-165,-1185,-850,-1719,2
-165,-1185,1072,-156,3
-165,-1185,-663,193,2.449489742783178
-165,-1185,-371,-4,3
-165,-1185,-160,-78,3
-165,-1185,-412,-1659,1
-165,-1185,315,-1308,2.23606797749979
-165,-1185,638,-597,2.23606797749979
-165,-1185,479,-1084,2.6457513110645907
-165,-1185,-1091,148,2.449489742783178
-165,-1185,-401,-1489,1
-165,-1185,-443,-1641,1
-165,-1185,668,-1410,1.4142135623730951
-165,-1185,-26,-859,3
-165,-1185,595,-602,3
-165,-1185,-353,-1547,1
-165,-1185,-294,-781,3
-165,-1185,-340,-1474,1
-165,-1185,170,-1845,1.4142135623730951
-165,-1185,-374,-1492,1
-165,-1185,-349,-1591,1
-165,-1185,-462,-1532,1
-165,-1185,149,-255,3
-165,-1185,439,-132,3
-165,-1185,482,-326,2
-165,-1185,548,-336,1.4142135623730951
-165,-1185,453,92,3
-165,-1185,-292,-297,1.7320508075688772
-165,-1185,224,-1219,1.7320508075688772
-165,-1185,405,-199,2.449489742783178
-165,-1185,70,-1190,1.4142135623730951
-165,-1185,-697,692,3
-165,-1185,-80,919,3
-165,-1185,792,-780,1.7320508075688772
-165,-1185,775,-331,2.449489742783178
-165,-1185,-489,-1542,1
-165,-1185,-378,-1643,1
-165,-1185,97,-1240,1.4142135623730951
-165,-1185,-469,-1582,1
-165,-1185,905,7,3
-165,-1185,-335,-1600,1
-165,-1185,453,-1039,1.7320508075688772
-165,-1185,-235,-1936,1.7320508075688772
-165,-1185,-75,567,3
-165,-1185,-623,-1487,1.4142135623730951
-165,-1185,-323,-1659,1
-165,-1185,-293,-1588,1
-165,-1185,464,-1278,3
-165,-1185,-116,647,3
-165,-1185,881,48,1.4142135623730951
-165,-1185,-236,-1663,1
-165,-1185,103,336,3
-165,-1185,-418,-1960,1.4142135623730951
-165,-1185,-441,-1546,1
-165,-1185,384,754,3
-165,-1185,1040,733,3
-165,-1185,287,-739,3
-165,-1185,-195,-1613,1
-165,-1185,-439,-1594,1
-165,-1185,-199,-1553,1
-165,-1185,611,-782,1.7320508075688772
-165,-1185,114,-1208,1.4142135623730951
-165,-1185,726,145,3
-165,-1185,-613,-1488,1.4142135623730951
-165,-1185,-320,-486,1.7320508075688772
-165,-1185,-237,-1578,1
-165,-1185,-25,-45,3
-165,-1185,455,-1182,3
-165,-1185,-392,-1546,1
-165,-1185,518,7,3
-165,-1185,91,-1194,1.4142135623730951
-165,-1185,17,-46,2.449489742783178
-165,-1185,162,-1341,1.4142135623730951
-165,-1185,306,-401,3
-165,-1185,46,-1214,1.4142135623730951
-165,-1185,370,-156,3
-165,-1185,433,-414,2.449489742783178
-165,-1185,-447,-1531,1
-165,-1185,527,126,2.8284271247461903
-165,-1185,436,-1118,1.7320508075688772
-165,-1185,-470,-1965,1.4142135623730951
-165,-1185,498,-1538,1.4142135623730951
-165,-1185,-31,-1566,2.6457513110645907
-165,-1185,-448,-1944,1.4142135623730951
-165,-1185,469,759,3
-165,-1185,553,-1084,2.23606797749979
-165,-1185,505,-1215,1.4142135623730951
-165,-1185,401,-1184,1.7320508075688772
-165,-1185,299,-901,1.4142135623730951
-165,-1185,45,-1504,1.7320508075688772
-165,-1185,-308,-1525,1
-165,-1185,-1035,-1547,1.4142135623730951
-165,-1185,-592,395,2.23606797749979
-165,-1185,-373,-1473,1
-165,-1185,465,-558,2.23606797749979
-165,-1185,995,975,2
-165,-1185,-678,-510,2.23606797749979
-165,-1185,389,-391,1.7320508075688772
-165,-1185,776,-665,3
-165,-1185,56,-1172,1.4142135623730951
-165,-1185,-228,-1927,1.7320508075688772
-165,-1185,746,0,3
-165,-1185,412,-1300,1.7320508075688772
-165,-1185,364,-853,1.7320508075688772
-165,-1185,184,-1408,1.7320508075688772
-165,-1185,-341,-1222,1.7320508075688772
-165,-1185,-50,-619,2
-165,-1185,-189,-1725,2
-165,-1185,-241,273,3
-165,-1185,-328,-1547,1
-165,-1185,56,-918,1.7320508075688772
-165,-1185,-112,1095,3
-165,-1185,-38,-972,2.8284271247461903
-165,-1185,58,-1191,1.4142135623730951
-165,-1185,-186,-1548,1
-165,-1185,-274,-1612,1
-165,-1185,-203,-1612,1
-165,-1185,-347,-1564,1
-165,-1185,-215,-1586,1
-165,-1185,-336,-1521,1
-165,-1185,-576,-473,2
-165,-1185,423,-1339,1.7320508075688772
-165,-1185,-91,-904,1.4142135623730951
-165,-1185,734,380,1.7320508075688772
-165,-1185,792,-1086,1.4142135623730951
-165,-1185,-388,-1596,1
-165,-1185,-464,-1472,1
-165,-1185,-416,-1514,1
-165,-1185,527,-1564,1.4142135623730951
-165,-1185,-998,-46,1.4142135623730951
-165,-1185,-398,-1474,1
-165,-1185,-439,-1469,1
-165,-1185,-312,-1629,1
-165,-1185,-426,-1588,1
-165,-1185,-330,-1607,1
-165,-1185,288,-2,2.23606797749979
-165,-1185,-4,-1314,1.4142135623730951
-165,-1185,-438,-1622,1
-165,-1185,-255,-1573,1
-165,-1185,-156,-1595,1
-165,-1185,-316,-1490,1
-165,-1185,-166,-1609,1
-165,-1185,-271,-1526,1
-165,-1185,-294,-1597,1
-165,-1185,133,-1742,1.7320508075688772
-165,-1185,433,-1622,2.23606797749979
-165,-1185,-307,-1675,1
-165,-1185,-429,-1597,1
-165,-1185,572,-795,2
-165,-1185,306,-1734,1.7320508075688772
-165,-1185,-170,-1575,1
-165,-1185,13,-1329,1.4142135623730951
-165,-1185,-337,-1653,1
-165,-1185,-245,-1616,1
-165,-1185,-467,-1629,1
-165,-1185,-594,-1477,1.4142135623730951
-165,-1185,-412,-1598,1
-165,-1185,-392,984,3
-165,-1185,-408,-1485,1
-165,-1185,-246,-1584,1
-165,-1185,-611,-1438,1.4142135623730951
-165,-1185,-407,-1269,1.7320508075688772
-165,-1185,-589,-1459,1.4142135623730951
-165,-1185,-292,-1627,1
-165,-1185,10,-1260,2.449489742783178
-165,-1185,322,42,3
-165,-1185,-1045,-1532,1.4142135623730951
-165,-1185,-445,-1481,1
-165,-1185,477,-1556,1.4142135623730951
-165,-1185,-208,-1547,1
-165,-1185,487,-1555,1.4142135623730951
-165,-1185,-244,-1548,1
-165,-1185,-674,-1364,2
-165,-1185,-984,-58,1.4142135623730951
-165,-1185,-425,-1577,1
-165,-1185,-497,-1528,1
-165,-1185,-239,-1685,1
-165,-1185,646,-1056,2.449489742783178
-165,-1185,-310,-1562,1
-165,-1185,-409,-1504,1
-165,-1185,-171,-1666,1
-165,-1185,-326,-1627,1
-165,-1185,234,-1233,2.449489742783178
-165,-1185,-460,-1541,1
-165,-1185,-349,-1524,1
-165,-1185,-219,-1637,1
-165,-1185,-47,-1470,2.23606797749979
-165,-1185,-166,-1598,1
-165,-1185,-565,-1311,1.7320508075688772
-165,-1185,-287,-1680,1
-165,-1185,-175,-1329,2.449489742783178
-165,-1185,-217,-1574,1
-165,-1185,-450,-1954,1.4142135623730951
-165,-1185,-339,-1645,1
-165,-1185,-470,-1568,1
