Id,Label,modularity_class,indegree,outdegree,degree,X,Y,Size,Color
1496070887866576899,surculturas,15,4,0,4,0.529933,0.534939,0,"#ff0d69"
933646192092819458,clasicas_uam,48,8,1,9,0.511228,0.502754,0.002435,"#008ebb"
1075444961867374592,Gabriel39194377,0,5,2,7,0.241329,0.464168,0.001461,"#3e93ff"
920229878728814593,amidi_com,0,0,4,4,0.333415,0.385422,0,"#3e93ff"
1026636127380361217,AlanColin_Arce,35,0,7,7,0.256397,0.384886,0.001461,"#c42c63"
795748043832381442,lellislolellis,39,5,9,14,0.354369,0.363093,0.004871,"#00e8b2"
1346131952546541570,GuiLaitano,31,3,2,5,0.417327,0.424372,0.000487,"#3bec00"
1252986071249555457,arroyo_labrador,39,9,1,10,0.534963,0.481425,0.002923,"#ffb800"
905470522602938373,DistantReading,12,20,0,20,0.404966,0.456783,0.007793,"#ff77ff"
809514440504868864,bncolorado,0,1,4,5,0.39983,0.53295,0.000487,"#3e93ff"
1016377495057297408,archiviststan,12,3,14,17,0.351237,0.431781,0.006332,"#ff77ff"
1109155467484450817,HumanidadesUfv,39,33,8,41,0.430999,0.653872,0.018022,"#fcae7e"
836704501411299328,henar_pizarro,39,0,4,4,0.504445,0.580813,0,"#ffb800"
1015384340077928448,ObsHistoria,39,11,27,38,0.443182,0.367083,0.016561,"#00e8b2"
1299341136474132482,practicalIIIF,39,5,2,7,0.364299,0.34594,0.001461,"#00e8b2"
1394398771425972231,DptoHa,48,4,1,5,0.418359,0.527319,0.000487,"#008ebb"
1239205478774816775,_LecturaComun_,1,227,0,227,0.523649,0,0.108622,"#ffa64e"
1153749813961379841,DominoeDancer,0,1,7,8,0.325477,0.501901,0.001948,"#3e93ff"
876432438175596548,rominickyDL,46,45,49,94,0.354625,0.494779,0.043838,"#3bec00"
1038037615856021504,PatriciaJuezGa1,39,7,12,19,0.430316,0.615799,0.007306,"#fcae7e"
1364631878549057538,ISIDROLAPUENTE,34,0,6,6,0.587654,0.628394,0.000974,"#ffb800"
723905729669828608,L_DigitalesUCM,15,8,1,9,0.385956,0.59476,0.002435,"#ffb800"
791640220068380673,esAsiaOriental,0,4,1,5,0.54684,0.433955,0.000487,"#ff0d69"
1108039887926763520,mhd_ub,48,18,4,22,0.491331,0.526658,0.008768,"#008ebb"
753615934326210560,master_gcd,48,6,4,10,0.507513,0.576378,0.002923,"#008ebb"
1242776999619330048,LgHumanMachine,46,3,1,4,0.44309,0.432961,0,"#ffb800"
905178483894214656,clavilux_of_FL,12,2,11,13,0.377931,0.424495,0.004384,"#ff77ff"
796369544080146432,Xbal_Urbano,48,1,8,9,0.520003,0.570176,0.002435,"#008ebb"
1227488549165043714,UnitedFronteras,35,36,10,46,0.314256,0.431316,0.020458,"#c42c63"
4793645256,ana_asaenz,0,0,7,7,0.37742,0.46628,0.001461,"#3e93ff"
1060202869977243649,RedesMigrantes,35,2,3,5,0.314377,0.402484,0.000487,"#c42c63"
938049703064809472,O_GarciaObregon,0,0,4,4,0.254803,0.353428,0,"#3e93ff"
864445647704948736,UNAM_UK,22,1,3,4,0.349579,0.557821,0,"#8ecfec"
4895170186,FL_ICTs,22,0,6,6,0.382931,0.656636,0.000974,"#8ecfec"
1327751389087473664,AmargadaLimena,19,0,4,4,0.437125,0.43315,0,"#00ed5d"
1313622876457762816,Elias_Stephen31,19,0,4,4,0.431372,0.429807,0,"#00ed5d"
1237331381455372288,BittersweetHis2,19,0,4,4,0.433427,0.43038,0,"#00ed5d"
1209013521956122626,abc_cordoba,46,0,6,6,0.316227,0.516053,0.000974,"#3bec00"
1395309103900155905,CbaQuest,12,2,2,4,0.211687,0.374469,0,"#ff77ff"
1189229957744119808,marmolizqedit,46,7,11,18,0.438899,0.51077,0.006819,"#ffb800"
954705808088059904,humdigus,22,39,10,49,0.363225,0.541153,0.021919,"#8ecfec"
1015579177704181762,unifesp,39,11,0,11,0.408831,0.370267,0.00341,"#00e8b2"
1361279729337315328,dhum2021D,46,0,4,4,0.3456,0.502301,0,"#6c241e"
1168564690026455040,SclTug,47,6,2,8,0.311365,0.463393,0.001948,"#7e8b76"
893531729855688704,BACartography,12,10,50,60,0.331897,0.413845,0.027277,"#ff77ff"
730034146672775168,SlaveSocieties,12,0,6,6,0.324213,0.419365,0.000974,"#ff77ff"
772701076986466304,BantaniEdu,39,4,0,4,0.33836,0.370665,0,"#ff77ff"
1168165050672189440,Conver_Historia,21,9,0,9,0.563087,0.744567,0.002435,"#ffa64e"
1011751695162880000,hannahljnc,46,1,5,6,0.310011,0.468023,0.000974,"#3bec00"
1382411904468062214,ClusterMelilla,15,2,4,6,0.482958,0.479077,0.000974,"#ff0d69"
1088817673440514050,BibyArchRANME,39,0,17,17,0.402239,0.589947,0.006332,"#fcae7e"
928966702599110656,artshumsdigit,39,2,5,7,0.398088,0.374179,0.001461,"#00e8b2"
1101092269044785152,UABOpenLabs,48,6,3,9,0.489778,0.566964,0.002435,"#008ebb"
1034746397902467072,javihaller,21,4,4,8,0.533257,0.777415,0.001948,"#ffa64e"
1284118227807809537,ACIMarxistes,21,0,4,4,0.531049,0.796907,0,"#ffa64e"
804273644792848384,SibFUniversity,46,6,0,6,0.419745,0.468867,0.000974,"#00e8b2"
1241045456018460674,ChMuellerHvlB,46,3,6,9,0.334725,0.466528,0.002435,"#3bec00"
1382693386478612482,Paisajescoloni1,12,42,0,42,0.458979,0.29776,0.018509,"#ff77ff"
723431520375967744,nuno_ivo,39,3,2,5,0.549108,0.424547,0.000487,"#00e8b2"
961613644088868864,carloslmarch,46,0,6,6,0.362104,0.532884,0.000974,"#3bec00"
1214531946061213696,HDRio2020,39,40,10,50,0.411755,0.334356,0.022406,"#00e8b2"
1339603122897883137,FornetJaime,15,0,4,4,0.504255,0.514614,0,"#006032"
1288887110943027201,blackstembot,12,0,4,4,0.36988,0.447753,0,"#3e93ff"
1361230103808798720,hdum2021A,36,4,7,11,0.350788,0.52194,0.00341,"#ffb800"
1361235266221006848,humd2021,48,2,3,5,0.439652,0.588862,0.000487,"#ffb800"
1048651879180378112,mario_casado_m,49,1,4,5,0.399349,0.597566,0.000487,"#ff0d69"
1359989292605591553,dsb_lu,0,3,9,12,0.368611,0.455894,0.003897,"#c42c63"
1127720139682668544,HDigitalesChile,0,19,5,24,0.31793,0.4501,0.009742,"#3e93ff"
1117483379128250369,digmodlang,46,3,5,8,0.354691,0.499568,0.001948,"#3bec00"
1311709736614723587,RedeHumanidades,46,4,2,6,0.461846,0.41013,0.000974,"#ffb800"
1022402798183477248,BeaMilz,39,3,6,9,0.412158,0.364463,0.002435,"#00e8b2"
1118111620042055680,cezaryrosinski_,25,6,3,9,0.338342,0.444173,0.002435,"#ff0d69"
1104764042609070080,IBLPAN,25,7,2,9,0.320485,0.421908,0.002435,"#ff0d69"
1172296849975365637,letcesar,39,9,5,14,0.418971,0.35092,0.004871,"#00e8b2"
923288995144093697,tomaszumerle,25,0,4,4,0.321557,0.473383,0,"#ff0d69"
1000032762064199680,okRa_Barreto,39,0,5,5,0.450659,0.362398,0.000487,"#00e8b2"
727651724169744384,pablo_spindola,39,0,4,4,0.445807,0.405692,0,"#00e8b2"
1235297245546893313,DocenciaY,46,0,5,5,0.31771,0.483453,0.000487,"#3bec00"
1186795623892357121,Lahisd_UFU,39,2,2,4,0.396305,0.389643,0,"#00e8b2"
973121494254530566,Geotec_UMA,15,10,4,14,0.592089,0.508069,0.004871,"#ff0d69"
777100568573702146,AJPintoT,15,2,4,6,0.671184,0.514576,0.000974,"#ff0d69"
855336729850421248,CrearigrupUV,15,56,25,81,0.492321,0.496837,0.037506,"#006032"
958767985325375490,ReDCA_FBA,0,5,0,5,0.263264,0.50944,0.000487,"#3e93ff"
1318492511464263682,ciaourense,46,3,2,5,0.462316,0.674269,0.000487,"#ffb800"
829015419050721280,Victoriasoca1,46,0,6,6,0.428885,0.610611,0.000974,"#ffb800"
1016759119708131329,UNEDOurense,46,7,7,14,0.469127,0.630744,0.004871,"#ffb800"
877517892098588672,FCPySUAEMex,35,6,0,6,0.231976,0.397693,0.000974,"#c42c63"
1027329803073015814,abraham_gm1916,35,4,8,12,0.252985,0.398143,0.003897,"#c42c63"
715126615810904064,IA_UNED,46,2,13,15,0.454568,0.576495,0.005358,"#ffb800"
989993497238401024,LEDIFCS,39,14,4,18,0.407332,0.294856,0.006819,"#00e8b2"
1276572906395439104,desgranges_nina,39,4,2,6,0.405553,0.273641,0.000974,"#00e8b2"
1186327570465411072,xxciajihle,22,7,0,7,0.395737,0.61968,0.001461,"#8ecfec"
1258121134438047744,rg_natha,12,3,5,8,0.44793,0.384919,0.001948,"#ff77ff"
1369704248624185351,fajalauzahd,15,2,5,7,0.691789,0.559761,0.001461,"#006032"
1347118601841602562,IrnRincon,46,0,6,6,0.362843,0.475054,0.000974,"#3e93ff"
788328554253709312,jl_rodriguezg,48,36,6,42,0.47151,0.526443,0.018509,"#3bec00"
736284761589714944,ymontoyag,39,1,11,12,0.415805,0.428899,0.003897,"#00e8b2"
939917215079550976,ALAntropologia,50,4,1,5,0.422271,0.422307,0.000487,"#008bdd"
904956262634450944,HispanicasUCLM,37,0,4,4,0.380286,0.60755,0,"#fcae7e"
863650220797812737,leofn,39,12,0,12,0.388422,0.374451,0.003897,"#00e8b2"
1199368489263419393,GoHumanities,39,3,13,16,0.436021,0.424804,0.005845,"#00e8b2"
1132403172440510465,gcprazeres,39,0,4,4,0.40817,0.311294,0,"#00e8b2"
1311668487710887942,joanacvp,39,4,2,6,0.434868,0.384144,0.000974,"#00e8b2"
1153612563483103232,dani_sanches,39,22,15,37,0.414337,0.390375,0.016074,"#00e8b2"
794186032283525121,PeriodicoToledo,37,0,4,4,0.488441,0.694183,0,"#fcae7e"
784349432296931329,caroubauer,39,24,6,30,0.414071,0.259949,0.012664,"#00e8b2"
1167074462841417728,manuellacaputo,39,1,6,7,0.395289,0.304412,0.001461,"#00e8b2"
1176509223724900352,revistasuchile,46,15,8,23,0.254304,0.475073,0.009255,"#3bec00"
750286186392977409,ACDH_OeAW,0,18,5,23,0.388771,0.475444,0.009255,"#3e93ff"
723481866754510848,aascastellucci,39,1,13,14,0.404024,0.30651,0.004871,"#00e8b2"
1370150104687054848,VozesANPUH,39,4,2,6,0.390937,0.292432,0.000974,"#00e8b2"
1250861593245736962,historianawiki,39,8,6,14,0.379039,0.330469,0.004871,"#00e8b2"
931865682689646592,Postfranquismo,21,4,3,7,0.561128,0.772156,0.001461,"#ffa64e"
941699387272650752,AlbertoGamGon,0,5,2,7,0.437875,0.495564,0.001461,"#ff0d69"
1022155139191386113,ppdunam,0,19,7,26,0.368015,0.421561,0.010716,"#3e93ff"
989576496103788546,INULAB_ULL,0,0,4,4,0.396222,0.507637,0,"#3e93ff"
4765272913,IUEDUNED,46,8,8,16,0.423201,0.584427,0.005845,"#ffb800"
734033143397781504,MercBriones1,21,0,4,4,0.570365,0.784884,0,"#ffa64e"
1116435971732594689,LegsSadovsky_,46,1,7,8,0.34472,0.51524,0.001948,"#ff77ff"
1284135676280221696,Caadiazma,19,0,8,8,0.388724,0.409012,0.001948,"#ff77ff"
1365546325635436546,Fainer77591466,12,0,4,4,0.356973,0.407215,0,"#ff77ff"
709382318788644866,HarvardOnline,0,6,0,6,0.385272,0.451169,0.000974,"#3e93ff"
1139084646795436032,MayaAndGonzalez,0,0,8,8,0.374652,0.43483,0.001948,"#3e93ff"
968041433872719873,FAMCollioure,21,4,0,4,0.57724,0.770026,0,"#ffa64e"
1304169169517187072,GaleBrasil,10,0,4,4,0.324545,0.28949,0,"#3bec00"
845348579451506689,carmlarramendi,39,10,10,20,0.435258,0.638655,0.007793,"#fcae7e"
994232501391503360,odiloncaldeira,39,1,3,4,0.41661,0.339296,0,"#00e8b2"
1164964138214481920,revistafiguras,0,10,2,12,0.416227,0.440167,0.003897,"#3e93ff"
999020146965536768,Conversation_E,15,47,5,52,0.436655,0.561385,0.02338,"#ffa64e"
1144591663706382336,chesapeakedh,35,4,0,4,0.286339,0.411439,0,"#c42c63"
1184797855044853765,LenguaUcm,22,20,1,21,0.320006,0.700579,0.008281,"#8ecfec"
1152538829926125568,AhleAsociacion,22,6,0,6,0.320362,0.643873,0.000974,"#8ecfec"
805248855990292480,filonewsOK,36,11,0,11,0.143352,0.480317,0.00341,"#403538"
730111190647590913,diegofrailegmz,1,0,5,5,0.345756,0.575111,0.000487,"#825403"
1149047460154748929,RNArqueoDigital,12,1,19,20,0.336256,0.494012,0.007793,"#ff77ff"
842076086691344392,castro_mrosa,49,2,10,12,0.393583,0.501047,0.003897,"#ffa64e"
1159526698351828994,DelAlumFiloUNED,46,3,2,5,0.383798,0.564186,0.000487,"#8ecfec"
1040925667188199424,olivejacquot,12,1,13,14,0.364419,0.469762,0.004871,"#ff77ff"
881859697090981888,archivocolonial,48,1,10,11,0.383422,0.549968,0.00341,"#008ebb"
804380656704823297,hernan_ISDIEB,48,1,6,7,0.540243,0.54648,0.001461,"#008ebb"
1127110122944245760,KunigoSomos,19,7,2,9,0.512202,0.45551,0.002435,"#00ed5d"
1065253005581275136,jhumanidades,46,2,15,17,0.391371,0.537643,0.006332,"#ffb800"
974448919269822464,ciberhumanidad,50,116,20,136,0.563843,0.450902,0.064296,"#008bdd"
1351515081117491201,RiveraSalwator,12,0,8,8,0.40681,0.470577,0.001948,"#ff77ff"
1135199470914719745,ViveroDominguez,12,0,5,5,0.377605,0.410883,0.000487,"#ff77ff"
1082786080850620418,ObservaCiencia,17,28,2,30,0.776229,0.541783,0.012664,"#6c241e"
869128565110996992,EEAGrantsPT,39,3,3,6,0.483766,0.314688,0.000974,"#00e8b2"
705772915615211520,iNOVAmedialab,39,2,3,5,0.460455,0.389386,0.000487,"#00e8b2"
1206880986199404544,MnemosineP,46,3,1,4,0.429146,0.485866,0,"#ffb800"
953265927851855872,Dr_Saint_Herard,12,1,4,5,0.307525,0.453382,0.000487,"#ff77ff"
926505813522501632,Ibero_Judaica,12,0,4,4,0.40074,0.339897,0,"#ff77ff"
736179924684406785,mjofiguerero,46,1,9,10,0.288937,0.414234,0.002923,"#3bec00"
965911621678911488,redinedgob,1,0,12,12,0.519763,0.503471,0.003897,"#ff12a3"
1257309949983461382,TIDD_PUCSP,39,2,2,4,0.443043,0.378176,0,"#00e8b2"
1047567355067416581,ComisionVerdadC,19,6,0,6,0.407019,0.376605,0.000974,"#00ed5d"
1220742727224250368,Empleocscol,19,0,4,4,0.434168,0.398011,0,"#00ed5d"
1304108141752315905,unicampbot,39,0,4,4,0.415088,0.30421,0,"#00e8b2"
837022921172389894,TransmediaCat,51,2,2,4,0.414254,0.680712,0,"#ff0d69"
841781617282674689,mirelys_puerta,39,2,9,11,0.439261,0.483024,0.00341,"#006032"
966329753719529472,LauraLozanoMar,39,1,3,4,0.646586,0.507302,0,"#ff0d69"
720776561230802944,AndreLAppel,39,7,2,9,0.43472,0.35519,0.002435,"#00e8b2"
1301538860405579776,RojoAndreaT,35,1,5,6,0.303388,0.370468,0.000974,"#c42c63"
1242356665200062464,DH_BUW,0,4,0,4,0.350259,0.46193,0,"#3e93ff"
816970398126501888,AnaBMartinezG,49,8,3,11,0.500344,0.5424,0.00341,"#8ecfec"
1301645635720863749,sgalindoa001,35,1,4,5,0.280601,0.403499,0.000487,"#c42c63"
1301637643642580992,JUrielAlcantar1,35,0,4,4,0.268265,0.400308,0,"#c42c63"
1301539523239784449,MaraTap34736456,35,0,4,4,0.276482,0.39793,0,"#c42c63"
1179574164992266240,Suggy_Jimenez,35,2,4,6,0.278153,0.402803,0.000974,"#c42c63"
1026658483406422016,Lizz11716784,35,2,3,5,0.279545,0.394584,0.000487,"#c42c63"
1013735388593229824,InFoDiTex,46,1,6,7,0.337538,0.438519,0.001461,"#3bec00"
1145769738733334538,ElGemotron9,35,2,3,5,0.259299,0.39093,0.000487,"#c42c63"
1307276675214958592,AgenteCordel,0,13,4,17,0.439947,0.522337,0.006332,"#ff0d69"
1102974261793300481,OWSDUY,15,0,4,4,0.470635,0.554356,0,"#006032"
1224721146605637633,CinthyaRosas13,35,1,5,6,0.266556,0.396687,0.000974,"#c42c63"
1093514846719627264,JovanaVaher,35,2,6,8,0.273421,0.400992,0.001948,"#c42c63"
4843916997,cult_latina,50,0,8,8,0.524356,0.428069,0.001948,"#008bdd"
1105900802273656834,yare_cubalit,52,13,3,16,0.903012,0.619392,0.005845,"#b66f7a"
953985170629066752,jgutiear,48,4,6,10,0.479081,0.569186,0.002923,"#008ebb"
1116764693115428865,cubano_libro,52,2,2,4,0.841141,0.60252,0,"#b66f7a"
921355475777617920,cuba_literaria,52,10,5,15,0.775128,0.589795,0.005358,"#b66f7a"
1048208597841338368,895Fahrenheit,0,6,9,15,0.324747,0.48594,0.005358,"#3e93ff"
1124238252595142656,MVRColombia,19,1,3,4,0.306223,0.303398,0,"#00ed5d"
978656265428701186,SLASLatAm,19,4,8,12,0.380354,0.374244,0.003897,"#00ed5d"
1189245689450110976,GLAM_labs,12,1,3,4,0.34746,0.491393,0,"#ff77ff"
4871408776,GutCarrasco,28,0,4,4,0.386675,0.69464,0,"#8ecfec"
1248489341346709504,ImaginaViral,0,2,4,6,0.36403,0.427779,0.000974,"#3e93ff"
1328793725347258368,LuisDeossa,46,4,0,4,0.332598,0.4757,0,"#3bec00"
1329181648953470980,Romiaguirre851,17,0,7,7,0.271663,0.633474,0.001461,"#006032"
1145548724233543680,abichuelx,35,0,4,4,0.277695,0.390653,0,"#c42c63"
1303092496633921536,CreatioUnicosta,26,0,4,4,0.29216,0.372995,0,"#3e93ff"
1065576048883056641,AleJosiowicz,39,24,28,52,0.398806,0.326937,0.02338,"#00e8b2"
858636077267136513,PMarmolAvila,46,1,3,4,0.426776,0.551047,0,"#ffb800"
932698067052191744,MarceloVitores,46,8,9,17,0.34994,0.511897,0.006332,"#3bec00"
1111387660973756416,RadioVozAndina,12,4,1,5,0.300862,0.455127,0.000487,"#ff77ff"
958667793838329856,PensarEducacao,39,4,0,4,0.404126,0.353955,0,"#00e8b2"
1324417356337131521,dasilvarrenato,39,0,5,5,0.426996,0.158412,0.000487,"#00e8b2"
1101577699720601600,2020Aiso,0,6,1,7,0.389017,0.501905,0.001461,"#ff0d69"
786873943298805760,TIC_CFIEVA,1,0,4,4,0.621376,0.429191,0,"#ff12a3"
786873128089706496,convivem_CFIEVA,1,0,5,5,0.635163,0.434393,0.000487,"#ff12a3"
4852215574,GermanIvanMtz,0,3,12,15,0.338275,0.331027,0.005358,"#3e93ff"
786875080592744448,Social_CFIEVA,1,0,4,4,0.631896,0.427661,0,"#ff12a3"
786874743521697792,lengua_CFIEVA,1,0,5,5,0.642815,0.432414,0.000487,"#ff12a3"
786870268362944512,sociales_CFIEVA,1,4,7,11,0.614715,0.419456,0.00341,"#ff12a3"
716959739888971776,lenguae_CFIEVA,1,1,5,6,0.643962,0.437377,0.000974,"#ff12a3"
926428329598648321,frances_CFIEVA,1,0,4,4,0.634155,0.426265,0,"#ff12a3"
789044827874787328,tecno_CFIEVA,1,0,4,4,0.629687,0.422443,0,"#ff12a3"
712642114681704448,NISOInfo,39,5,2,7,0.423873,0.357641,0.001461,"#00e8b2"
1275899320311611392,dandomingx,39,2,2,4,0.37688,0.245568,0,"#00e8b2"
1297742372407738371,cdasilvajnr,39,2,2,4,0.376535,0.249324,0,"#00e8b2"
958733805497540608,geohumanidades,54,10,26,36,0.459439,0.529125,0.015587,"#c6cc85"
1300444429732532225,ArJuridicas,46,0,8,8,0.310004,0.499884,0.001948,"#3bec00"
1054460344838619136,womanscroquets,22,0,4,4,0.35694,0.617613,0,"#8ecfec"
1244627223900020737,asaihistoria,46,0,4,4,0.32002,0.404822,0,"#3bec00"
4795017121,CulturaUANL,38,11,0,11,0.567667,0.184754,0.00341,"#3e93ff"
1121406574143123458,Aline_LaraG,22,0,4,4,0.341098,0.509397,0,"#8ecfec"
1085148003944534018,RevistasUv,46,8,2,10,0.296998,0.472665,0.002923,"#3bec00"
1162023906384982022,volveralfuturok,46,6,1,7,0.379952,0.430454,0.001461,"#3bec00"
1150883865302589441,profanelize,39,4,0,4,0.410697,0.342744,0,"#00e8b2"
1262315674338295810,garcia_mingo_e,48,1,3,4,0.8239,0.751554,0,"#66e087"
930745718834376704,janasinakeck,0,0,5,5,0.366741,0.489996,0.000487,"#ffb800"
1292447934563454976,MetaJournalist,0,0,5,5,0.354759,0.488672,0.000487,"#ffb800"
1272897522462269441,hicpan,0,4,7,11,0.494869,0.51364,0.00341,"#ff0d69"
1267480989678305283,GAvenoza,22,0,5,5,0.445705,0.57249,0.000487,"#ff0d69"
1290328760361930752,LaClasicoteca,48,4,1,5,0.680169,0.254646,0.000487,"#008ebb"
764248244348157952,holasoclemma,0,0,4,4,0.495108,0.473809,0,"#ff0d69"
993506420313255939,UCNRevistas,46,7,0,7,0.316458,0.471691,0.001461,"#3bec00"
741319002719289344,_BarbaraCabrera,53,11,1,12,0.398225,0.157074,0.003897,"#3e93ff"
839821268299972614,bibloterapias,46,0,20,20,0.334515,0.62142,0.007793,"#3bec00"
1115649350267363328,INEFOPoficial,48,1,3,4,0.630263,0.54311,0,"#ff0d69"
806481186839298048,SPEC_UCLM,37,0,4,4,0.42425,0.523505,0,"#fcae7e"
1163758118549016576,historiapublik,21,1,3,4,0.452654,0.571423,0,"#00ed5d"
824298069755883525,aransangines,15,3,8,11,0.591792,0.521891,0.00341,"#006032"
878741760695975936,DEmiliopics,48,0,5,5,0.40569,0.568388,0.000487,"#ffb800"
1241002570698625025,IAI_Bibliothek,12,6,5,11,0.347356,0.516816,0.00341,"#3bec00"
882953575164502016,adrianvaruna,28,0,4,4,0.468511,0.439563,0,"#8ecfec"
905160243079995399,CienciaQueSomos,0,2,2,4,0.250608,0.211974,0,"#3e93ff"
993069278759915520,Revistas_Cult,12,15,36,51,0.352844,0.472149,0.022893,"#ff77ff"
822354309857902593,UNIR_Ecuador,25,4,1,5,0.326048,0.585323,0.000487,"#ff0d69"
975437131408642048,daphretamozo,12,1,13,14,0.373395,0.495034,0.004871,"#ff77ff"
1264673168213639178,griseluna00,39,5,0,5,0.408781,0.451574,0.000487,"#00e8b2"
880142233563000832,romulopredes,39,0,4,4,0.395131,0.292941,0,"#00e8b2"
1064305929330528256,der_zeitgeist_,12,0,4,4,0.395991,0.399881,0,"#ff77ff"
965590611150671874,MadridTrc,28,0,4,4,0.502162,0.356756,0,"#8ecfec"
1220093610185633792,caroecheverri,19,2,3,5,0.436341,0.45476,0.000487,"#3bec00"
1278127266103353345,jardin_lac,15,1,3,4,0.632312,0.535623,0,"#006032"
1090944524522803200,GeohumanDARIAH,54,1,4,5,0.508288,0.573446,0.000487,"#c6cc85"
1116727565060902912,mariaclarapaixs,39,7,0,7,0.102182,0.619266,0.001461,"#00e8b2"
4588448793,MireiaSalgot,48,1,8,9,0.54516,0.53189,0.002435,"#ff0d69"
790552376117714944,ChristianeBirr,46,0,6,6,0.339374,0.493699,0.000974,"#3bec00"
1233844525858197504,naniagudelo,46,2,8,10,0.358343,0.503202,0.002923,"#3e93ff"
755781289240911876,RECoD_ok,46,0,5,5,0.40222,0.522044,0.000487,"#3bec00"
818132133776592898,etothczifra,46,14,3,17,0.337047,0.489049,0.006332,"#3bec00"
891699908054581249,magugo33,54,0,5,5,0.435333,0.706241,0.000487,"#c6cc85"
749907166950264832,Cepli_uclm,15,1,3,4,0.559247,0.556821,0,"#006032"
914948188464930816,mrcosan_ramir,12,0,13,13,0.398236,0.449416,0.004384,"#ff77ff"
847045340167589888,OceanicEx,0,13,2,15,0.363592,0.435985,0.005358,"#3e93ff"
781331251441655808,Lala_yubarta,0,4,0,4,0.377648,0.380048,0,"#3e93ff"
1083728790369509377,cimbage,46,10,3,13,0.297123,0.526135,0.004384,"#3bec00"
1271570415454912513,pesquisadoraexp,39,62,2,64,0.120658,0.677491,0.029226,"#00e8b2"
836412937652830209,camilopjXIX,12,6,43,49,0.386799,0.467868,0.021919,"#ff77ff"
1108565691509153793,DigiLabour,39,7,3,10,0.395365,0.211009,0.002923,"#00e8b2"
988100900920156160,FPE_UFV,39,7,2,9,0.420095,0.715604,0.002435,"#fcae7e"
1268099601103454209,MarMir58616220,12,0,4,4,0.255842,0.40131,0,"#ff77ff"
976825858383073281,times_serif,12,0,4,4,0.367191,0.405457,0,"#ff77ff"
963273918336458752,FernandaSousa_8,39,8,1,9,0.368288,0.170311,0.002435,"#00e8b2"
767406438255849472,KimJoaoUn,39,1,4,5,0.447217,0.219347,0.000487,"#00e8b2"
1137881685931057153,picveis,31,17,3,20,0.437351,0.436311,0.007793,"#3bec00"
1216436872060207104,inclusiongob,15,7,0,7,0.520418,0.597081,0.001461,"#006032"
983775631149293570,CuadernosdelSur,10,20,2,22,0.381288,0.25913,0.008768,"#3e93ff"
1026589695478771712,Ricardo52288879,35,3,3,6,0.249388,0.379507,0.000974,"#c42c63"
4833033172,Rojaskrmen1,0,0,4,4,0.377643,0.458106,0,"#3e93ff"
780353835046932480,Caro_Escarlata,22,2,7,9,0.376008,0.492195,0.002435,"#8ecfec"
904806253649698816,tellesjornal,39,4,0,4,0.420502,0.378472,0,"#00e8b2"
851160531138473984,HumanitatsUAB,0,4,7,11,0.458916,0.501261,0.00341,"#ff0d69"
949833126204837893,CiberEticArg,46,1,3,4,0.50038,0.61545,0,"#3bec00"
930093080660848645,EducacioUAB,0,4,0,4,0.426797,0.470688,0,"#ff0d69"
1006107832498966528,TraduccioUAB,0,4,0,4,0.417198,0.468883,0,"#ff0d69"
1270021961528348672,l_demagalhaes,39,1,4,5,0.458364,0.272646,0.000487,"#00e8b2"
897422271190585345,mbroullon,46,5,3,8,0.394234,0.617109,0.001948,"#8ecfec"
1245070078548348928,brazil_gale,10,7,1,8,0.251241,0.34388,0.001948,"#3bec00"
1034208783034200069,kumoontun,10,2,3,5,0.396161,0.188489,0.000487,"#3e93ff"
865488862750965761,e_health_,31,0,5,5,0.473963,0.407972,0.000487,"#ff0d69"
1267867464836296704,coruja_digital,1,0,4,4,0.331717,0.50012,0,"#825403"
758561835897479168,SantillanaLAB,15,8,1,9,0.577606,0.574969,0.002435,"#006032"
769173528058990592,DrGSEspinosa,25,0,12,12,0.451783,0.43828,0.003897,"#ff0d69"
991160475432968192,IvanParro1,28,0,6,6,0.43324,0.464087,0.000974,"#8ecfec"
4820804277,machinelearnflx,1,4,1,5,0.16968,0.54782,0.000487,"#825403"
835245892311613440,dan_rudmann,46,1,4,5,0.321643,0.528251,0.000487,"#3bec00"
902084381405323264,MariaVidriero,39,12,3,15,0.418096,0.58581,0.005358,"#fcae7e"
960617534293716992,wikidata_es,37,4,0,4,0.281691,0.486163,0,"#ffb800"
825814191114182657,Joseido4098,46,1,8,9,0.345752,0.47041,0.002435,"#3bec00"
1200284639119708160,sebsr_,12,0,5,5,0.453388,0.42167,0.000487,"#ff77ff"
1182617887569334274,LenguasY,28,0,4,4,0.423376,0.579606,0,"#008ebb"
915948076946411520,inctdd,39,4,0,4,0.428567,0.310443,0,"#00e8b2"
1192848641771393027,Colmixe,10,4,1,5,0.345617,0.215919,0.000487,"#3e93ff"
902968555855003648,dh2018cdmx,10,59,28,87,0.351408,0.441939,0.040429,"#00ed5d"
801630392000225281,RedTDPC,10,3,1,4,0.328174,0.407334,0,"#3e93ff"
1240591329052299266,UGRenCasa,15,13,3,16,0.494373,0.516394,0.005845,"#006032"
837751580845801472,ulpgcresearch,37,7,4,11,0.489951,0.572821,0.00341,"#ffb800"
1131214586730942464,technetempire,39,6,8,14,0.401006,0.383449,0.004871,"#00e8b2"
948781476207673349,random_hash_tag,39,0,4,4,0.426845,0.324451,0,"#00e8b2"
