Source,Target,Type,Id,Label,Weight,Color
924714834616311810,702900243646586880,Directed,54746,,2,"#000000"
924714834616311810,787603018086805504,Directed,54747,,2,"#000000"
924714834616311810,954705808088059904,Directed,54748,,1,"#000000"
924714834616311810,700416747229351936,Directed,54749,,1,"#000000"
1003315708581892097,56957909,Directed,54750,,1,"#000000"
1003315708581892097,311970047,Directed,54751,,1,"#000000"
1003315708581892097,2191227130,Directed,54752,,1,"#000000"
1102490656763756545,311970047,Directed,54753,,1,"#000000"
961955936666619904,123949057,Directed,54754,,1,"#000000"
961955936666619904,999020146965536768,Directed,54755,,1,"#000000"
4903901621,311970047,Directed,54756,,1,"#000000"
4867109321,331064775,Directed,54757,,1,"#000000"
1119257918057086976,144804999,Directed,54758,,1,"#000000"
1119257918057086976,1830717019,Directed,54759,,1,"#000000"
1219963561377697793,19705196,Directed,54761,,1,"#000000"
1219963561377697793,26726848,Directed,54762,,1,"#000000"
1219963561377697793,1017461527,Directed,54763,,1,"#000000"
1189668096619012096,19705196,Directed,54764,,1,"#000000"
1189668096619012096,26726848,Directed,54765,,1,"#000000"
1189668096619012096,1017461527,Directed,54766,,1,"#000000"
914948731170115584,19705196,Directed,54767,,1,"#000000"
914948731170115584,26726848,Directed,54768,,1,"#000000"
914948731170115584,1017461527,Directed,54769,,1,"#000000"
957851988175159298,3122211,Directed,54772,,1,"#000000"
957851988175159298,15635191,Directed,54773,,1,"#000000"
957851988175159298,15901999,Directed,54774,,1,"#000000"
957851988175159298,54237742,Directed,54775,,1,"#000000"
957851988175159298,956187441857290242,Directed,54776,,1,"#000000"
811609620661800960,294107159,Directed,54777,,1,"#000000"
4440011897,144804999,Directed,54778,,1,"#000000"
4440011897,1830717019,Directed,54779,,1,"#000000"
4440011897,2857319315,Directed,54780,,1,"#000000"
1213680893262385154,75085818,Directed,54781,,1,"#000000"
918965304893599745,1108565691509153793,Directed,54782,,1,"#000000"
1025105061926629381,74683881,Directed,54783,,1,"#000000"
1025105061926629381,2976762437,Directed,54784,,1,"#000000"
1025105061926629381,751092352320667649,Directed,54785,,1,"#000000"
1148609824088895490,74683881,Directed,54786,,1,"#000000"
1148609824088895490,2976762437,Directed,54787,,1,"#000000"
1148609824088895490,751092352320667649,Directed,54788,,1,"#000000"
1100832645662076928,297336996,Directed,54789,,1,"#000000"
1100832645662076928,510335664,Directed,54790,,1,"#000000"
1070640462174806017,918965304893599745,Directed,54791,,1,"#000000"
1033657173463711745,297336996,Directed,54792,,1,"#000000"
1033657173463711745,510335664,Directed,54793,,1,"#000000"
1033661121872449538,297336996,Directed,54794,,1,"#000000"
1033661121872449538,510335664,Directed,54795,,1,"#000000"
882916639603396609,826855556979761152,Directed,54796,,1,"#000000"
902748309718257664,75085818,Directed,54797,,1,"#000000"
1069244811776065536,61744008,Directed,54798,,1,"#000000"
799276653738397696,31676814,Directed,54799,,1,"#000000"
1049279099867463683,622908793,Directed,54800,,2,"#000000"
1049279099867463683,978453592561672192,Directed,54801,,1,"#000000"
1049279099867463683,1214531946061213696,Directed,54802,,1,"#000000"
4927303929,701967595,Directed,54803,,1,"#000000"
858331235407495168,701967595,Directed,54804,,1,"#000000"
832648418950393857,49976458,Directed,54805,,6,"#000000"
832648418950393857,144804999,Directed,54806,,3,"#000000"
832648418950393857,207534677,Directed,54807,,6,"#000000"
832648418950393857,331064775,Directed,54808,,3,"#000000"
832648418950393857,507482535,Directed,54809,,1,"#000000"
832648418950393857,566414140,Directed,54810,,6,"#000000"
832648418950393857,1298715679,Directed,54811,,1,"#000000"
1118801176307347456,4046891,Directed,54812,,1,"#000000"
990031363129606145,74683881,Directed,54813,,1,"#000000"
990031363129606145,956187441857290242,Directed,54814,,1,"#000000"
865411120353300480,154244633,Directed,54815,,1,"#000000"
735866981614813184,97405431,Directed,54816,,1,"#000000"
735866981614813184,115382899,Directed,54817,,1,"#000000"
735896673193447424,144804999,Directed,54818,,1,"#000000"
823561612737003522,420639740,Directed,54819,,1,"#000000"
995034693568532480,420639740,Directed,54820,,1,"#000000"
995034693568532480,1023487660000768000,Directed,54821,,1,"#000000"
1109876157334413320,420639740,Directed,54822,,1,"#000000"
958461195945697280,91511905,Directed,54823,,1,"#000000"
958461195945697280,420639740,Directed,54824,,1,"#000000"
829091882189856768,420639740,Directed,54825,,1,"#000000"
888417430825046016,420639740,Directed,54826,,1,"#000000"
871964938465550336,36609284,Directed,54827,,1,"#000000"
871964938465550336,331064775,Directed,54828,,1,"#000000"
717134280640606208,228875500,Directed,54829,,2,"#000000"
717134280640606208,725445697382809600,Directed,54830,,1,"#000000"
717134280640606208,966406486766292992,Directed,54831,,2,"#000000"
1212820535811301376,725445697382809600,Directed,54832,,1,"#000000"
1184434297350119425,15901999,Directed,54833,,1,"#000000"
1024618446670258176,15901999,Directed,54834,,1,"#000000"
729345030230552577,15901999,Directed,54835,,1,"#000000"
1004735029258448897,702001376,Directed,54836,,1,"#000000"
4625706267,7996082,Directed,54837,,2,"#000000"
4625706267,58555535,Directed,54838,,1,"#000000"
4625706267,91927275,Directed,54839,,4,"#000000"
4625706267,267110606,Directed,54840,,2,"#000000"
4625706267,287659745,Directed,54841,,1,"#000000"
4625706267,310156720,Directed,54842,,1,"#000000"
4625706267,331064775,Directed,54843,,1,"#000000"
4625706267,412414381,Directed,54844,,2,"#000000"
4625706267,414794428,Directed,54845,,9,"#000000"
4625706267,437837999,Directed,54846,,1,"#000000"
4625706267,1198269571,Directed,54847,,1,"#000000"
4625706267,1434359630,Directed,54848,,3,"#000000"
4625706267,2375696683,Directed,54849,,19,"#000000"
4625706267,2971623556,Directed,54850,,1,"#000000"
4625706267,3398901891,Directed,54851,,1,"#000000"
4625706267,3431005967,Directed,54852,,1,"#000000"
4625706267,4625706267,Directed,54853,,69,"#000000"
4625706267,804632977519112192,Directed,54854,,1,"#000000"
4625706267,733704319833346050,Directed,54855,,3,"#000000"
870321203864641537,2422171706,Directed,54856,,1,"#000000"
1211528306664673280,142367257,Directed,54857,,1,"#000000"
1011333893763432448,10228272,Directed,54858,,2,"#000000"
1011333893763432448,249475327,Directed,54859,,2,"#000000"
1011333893763432448,2375696683,Directed,54860,,1,"#000000"
1115879423138521089,19809471,Directed,54861,,1,"#000000"
1115879423138521089,195811909,Directed,54862,,10,"#000000"
1115879423138521089,331064775,Directed,54863,,1,"#000000"
1115879423138521089,350411337,Directed,54864,,2,"#000000"
1115879423138521089,362586529,Directed,54865,,1,"#000000"
1115879423138521089,455605329,Directed,54866,,1,"#000000"
1115879423138521089,1488375698,Directed,54867,,1,"#000000"
1115879423138521089,1952238739,Directed,54868,,1,"#000000"
1115879423138521089,1115879423138521089,Directed,54869,,1,"#000000"
1115879423138521089,838879264246226944,Directed,54870,,2,"#000000"
1115879423138521089,4485077452,Directed,54871,,1,"#000000"
1115879423138521089,801411977314795520,Directed,54872,,1,"#000000"
1115879423138521089,1113035931014049792,Directed,54873,,1,"#000000"
738453283577139200,607602141,Directed,54874,,1,"#000000"
738453283577139200,1462609603,Directed,54875,,1,"#000000"
738453283577139200,2828117077,Directed,54876,,1,"#000000"
4485900214,1184136619814731777,Directed,54877,,1,"#000000"
1184136619814731777,15901999,Directed,54878,,1,"#000000"
1184136619814731777,725973556018987008,Directed,54879,,1,"#000000"
1182019793592950784,351699614,Directed,54880,,1,"#000000"
1137059446071468039,14790618,Directed,54881,,1,"#000000"
1137059446071468039,75323881,Directed,54882,,1,"#000000"
1137059446071468039,128372940,Directed,54883,,1,"#000000"
1137059446071468039,182573469,Directed,54884,,1,"#000000"
922547528796725248,4046891,Directed,54885,,1,"#000000"
922547528796725248,74453123,Directed,54886,,1,"#000000"
864786801591975936,123949057,Directed,54887,,1,"#000000"
864786801591975936,253683163,Directed,54888,,1,"#000000"
1146818113549275143,85067574,Directed,54889,,1,"#000000"
1146818113549275143,968267480002121729,Directed,54890,,12,"#000000"
860858045751939072,41851448,Directed,54891,,1,"#000000"
860858045751939072,85130724,Directed,54892,,1,"#000000"
860858045751939072,956187441857290242,Directed,54893,,1,"#000000"
1126421043374186496,192294809,Directed,54894,,1,"#000000"
1126421043374186496,3568118183,Directed,54895,,1,"#000000"
1126421043374186496,996341413762732032,Directed,54896,,1,"#000000"
996341413762732032,192294809,Directed,54897,,1,"#000000"
996341413762732032,2704310310,Directed,54898,,1,"#000000"
996341413762732032,1126421043374186496,Directed,54899,,1,"#000000"
996341413762732032,996341413762732032,Directed,54900,,1,"#000000"
914081253279899648,495473617,Directed,54901,,1,"#000000"
957871931155468288,123949057,Directed,54902,,1,"#000000"
957871931155468288,253683163,Directed,54903,,1,"#000000"
910138422827929600,56957909,Directed,54904,,1,"#000000"
730484762205425664,56957909,Directed,54905,,1,"#000000"
1017415040993918983,956187441857290242,Directed,54906,,1,"#000000"
728468990641639424,60439734,Directed,54907,,1,"#000000"
728468990641639424,198803317,Directed,54908,,1,"#000000"
1180956372839669764,80871603,Directed,54909,,1,"#000000"
1180956372839669764,82889243,Directed,54910,,1,"#000000"
1180956372839669764,607602141,Directed,54911,,1,"#000000"
4898447549,956187441857290242,Directed,54912,,1,"#000000"
1107502706262839296,956187441857290242,Directed,54913,,1,"#000000"
913739227644485632,33832669,Directed,54914,,1,"#000000"
913739227644485632,351699614,Directed,54915,,1,"#000000"
1112793208663105537,351699614,Directed,54916,,1,"#000000"
1187736734982922241,351699614,Directed,54917,,1,"#000000"
1041375857410039808,54237742,Directed,54918,,1,"#000000"
1041375857410039808,861121453,Directed,54919,,1,"#000000"
1041375857410039808,956187441857290242,Directed,54920,,1,"#000000"
1182388163744014342,331064775,Directed,54921,,1,"#000000"
775386484710969344,85130724,Directed,54922,,1,"#000000"
1165548234888142849,957509173,Directed,54923,,1,"#000000"
1023487660000768000,1488375698,Directed,54925,,1,"#000000"
959505932018438145,2443877420,Directed,54926,,1,"#000000"
1113792875228278784,194047322,Directed,54927,,1,"#000000"
1113792875228278784,627539634,Directed,54928,,1,"#000000"
969707723632750594,61253,Directed,54929,,1,"#000000"
969707723632750594,54237742,Directed,54930,,1,"#000000"
969707723632750594,956187441857290242,Directed,54931,,1,"#000000"
1125453346947653634,194047322,Directed,54932,,1,"#000000"
1125453346947653634,627539634,Directed,54933,,1,"#000000"
1089647202690060288,194047322,Directed,54934,,1,"#000000"
1089647202690060288,627539634,Directed,54935,,1,"#000000"
777821538556973056,876335550,Directed,54936,,1,"#000000"
772589247488417792,9758512,Directed,54937,,1,"#000000"
1042493594362368001,9758512,Directed,54938,,1,"#000000"
700670591011926017,39546264,Directed,54939,,1,"#000000"
700670591011926017,65395760,Directed,54940,,1,"#000000"
700670591011926017,73749456,Directed,54941,,1,"#000000"
700670591011926017,177275765,Directed,54942,,1,"#000000"
700670591011926017,975445388646903808,Directed,54943,,1,"#000000"
831123936591171585,1434359630,Directed,54944,,2,"#000000"
831123936591171585,818132133776592898,Directed,54945,,2,"#000000"
831123936591171585,911193053641273344,Directed,54946,,2,"#000000"
913467902300483585,351699614,Directed,54947,,1,"#000000"
1051407278694428673,1434359630,Directed,54948,,1,"#000000"
1051407278694428673,818132133776592898,Directed,54949,,1,"#000000"
1051407278694428673,911193053641273344,Directed,54950,,1,"#000000"
940277853375090688,414496177,Directed,54951,,1,"#000000"
940277853375090688,1237141641133162496,Directed,54952,,1,"#000000"
1182003478786277376,125391822,Directed,54953,,1,"#000000"
815917666108051458,595588585,Directed,54954,,1,"#000000"
815917666108051458,2827395683,Directed,54955,,1,"#000000"
815917666108051458,940970240279801861,Directed,54956,,1,"#000000"
815917666108051458,1023487660000768000,Directed,54957,,2,"#000000"
943140308514234368,940970240279801861,Directed,54958,,1,"#000000"
988806663783239680,1048767035298205696,Directed,54959,,1,"#000000"
988806663783239680,988806663783239680,Directed,54960,,1,"#000000"
832723349553811457,175806207,Directed,54961,,1,"#000000"
769293081434873857,15762276,Directed,54962,,1,"#000000"
769293081434873857,104894644,Directed,54963,,1,"#000000"
769293081434873857,255681367,Directed,54964,,1,"#000000"
769293081434873857,607602141,Directed,54965,,1,"#000000"
1077737359666544644,41230160,Directed,54966,,1,"#000000"
1159735436694228992,176932593,Directed,54967,,1,"#000000"
1159735436694228992,208955084,Directed,54968,,1,"#000000"
1138595275818356736,51604657,Directed,54969,,1,"#000000"
1076172179178487809,215205937,Directed,54970,,1,"#000000"
1120390661398827009,4837861482,Directed,54971,,1,"#000000"
1098996903432409093,119797535,Directed,54972,,1,"#000000"
906025199186804736,1098996903432409093,Directed,54973,,1,"#000000"
981332760181837824,44046272,Directed,54974,,1,"#000000"
1159658953497698305,44046272,Directed,54975,,2,"#000000"
1159658953497698305,152778171,Directed,54976,,1,"#000000"
1159658953497698305,170790316,Directed,54977,,2,"#000000"
1159658953497698305,437195971,Directed,54978,,1,"#000000"
1159658953497698305,1027329803073015814,Directed,54979,,2,"#000000"
872853677987344384,437195971,Directed,54980,,1,"#000000"
1097663442536857605,152778171,Directed,54981,,1,"#000000"
910289559455457280,2788631498,Directed,54982,,1,"#000000"
912365571588726785,318557516,Directed,54983,,1,"#000000"
912365571588726785,912365571588726785,Directed,54984,,1,"#000000"
925142712730472448,3242983998,Directed,54985,,1,"#000000"
1033611482716459008,925142712730472448,Directed,54986,,3,"#000000"
995450717992255489,144590244,Directed,54987,,1,"#000000"
995450717992255489,351699614,Directed,54988,,1,"#000000"
792040878193905666,98636576,Directed,54990,,1,"#000000"
792040878193905666,948178046045032448,Directed,54991,,1,"#000000"
791946015695790082,56957909,Directed,54992,,2,"#000000"
1072821085048053761,437837999,Directed,54993,,1,"#000000"
830645004452237312,4048787009,Directed,54994,,1,"#000000"
830645004452237312,826102642002817025,Directed,54995,,1,"#000000"
835895680828866561,2857319315,Directed,54996,,1,"#000000"
822684498739331072,4048787009,Directed,54997,,1,"#000000"
822684498739331072,826102642002817025,Directed,54998,,1,"#000000"
1123197929186037760,31731533,Directed,55000,,1,"#000000"
1123197929186037760,108440425,Directed,55001,,1,"#000000"
1123197929186037760,221050142,Directed,55002,,1,"#000000"
4897818739,4048787009,Directed,55003,,1,"#000000"
4897818739,826102642002817025,Directed,55004,,1,"#000000"
732425458826936322,4048787009,Directed,55005,,1,"#000000"
732425458826936322,826102642002817025,Directed,55006,,1,"#000000"
1121099387680247810,3371648573,Directed,55007,,1,"#000000"
1121099387680247810,4048787009,Directed,55008,,1,"#000000"
1121099387680247810,826102642002817025,Directed,55009,,1,"#000000"
926508187821527042,255493070,Directed,55014,,1,"#000000"
742981648761925633,7938852,Directed,55015,,1,"#000000"
988781221005201410,507687735,Directed,55016,,1,"#000000"
742765245920366596,255493070,Directed,55017,,1,"#000000"
1135551819906736128,507687735,Directed,55018,,1,"#000000"
708007315287445504,12725692,Directed,55019,,1,"#000000"
708007315287445504,56957909,Directed,55020,,2,"#000000"
708007315287445504,385931079,Directed,55021,,1,"#000000"
708007315287445504,1932513894,Directed,55022,,1,"#000000"
774869507131203584,348740352,Directed,55023,,1,"#000000"
940672922678693888,15442630,Directed,55024,,1,"#000000"
940672922678693888,123471479,Directed,55025,,1,"#000000"
940672922678693888,195811909,Directed,55026,,6,"#000000"
940672922678693888,215205937,Directed,55027,,1,"#000000"
940672922678693888,356986327,Directed,55028,,1,"#000000"
940672922678693888,1488375698,Directed,55029,,2,"#000000"
940672922678693888,1952238739,Directed,55030,,2,"#000000"
940672922678693888,3954714135,Directed,55031,,1,"#000000"
940672922678693888,1115879423138521089,Directed,55032,,3,"#000000"
940672922678693888,838879264246226944,Directed,55033,,1,"#000000"
940672922678693888,4485077452,Directed,55034,,1,"#000000"
4493714483,350411337,Directed,55035,,1,"#000000"
739425932088381440,826855556979761152,Directed,55036,,1,"#000000"
707773752344494081,350411337,Directed,55037,,1,"#000000"
843911463165202432,826855556979761152,Directed,55038,,1,"#000000"
1138799571147153408,826855556979761152,Directed,55039,,1,"#000000"
1166847492153061376,350411337,Directed,55040,,1,"#000000"
1188514119445553152,1155084044004143104,Directed,55041,,1,"#000000"
834205130392231936,87918200,Directed,55042,,1,"#000000"
4610877448,350411337,Directed,55043,,1,"#000000"
1108099307704590340,350411337,Directed,55044,,1,"#000000"
1139940410254594048,87918200,Directed,55045,,1,"#000000"
4472246573,195811909,Directed,55046,,1,"#000000"
4472246573,362586529,Directed,55047,,1,"#000000"
1008379470129090562,26277867,Directed,55048,,1,"#000000"
1008379470129090562,1298715679,Directed,55049,,1,"#000000"
1008379470129090562,848222675227070464,Directed,55050,,1,"#000000"
1008379470129090562,787603018086805504,Directed,55051,,1,"#000000"
921320001847611392,1115879423138521089,Directed,55052,,1,"#000000"
1090150149983223808,970783788556013570,Directed,55053,,3,"#000000"
845372126114787328,1090150149983223808,Directed,55054,,1,"#000000"
845372126114787328,970783788556013570,Directed,55055,,1,"#000000"
801772516444372993,33832669,Directed,55056,,3,"#000000"
801772516444372993,540098505,Directed,55057,,1,"#000000"
801772516444372993,1298715679,Directed,55058,,1,"#000000"
801772516444372993,749907166950264832,Directed,55059,,1,"#000000"
778551161481732097,195811909,Directed,55060,,1,"#000000"
778551161481732097,1488375698,Directed,55061,,1,"#000000"
1004288981503238144,195811909,Directed,55062,,1,"#000000"
1004288981503238144,1488375698,Directed,55063,,1,"#000000"
901432333844316161,123471479,Directed,55064,,1,"#000000"
901432333844316161,542031363,Directed,55065,,1,"#000000"
777440648966336512,188725330,Directed,55066,,1,"#000000"
777440648966336512,1108039887926763520,Directed,55067,,2,"#000000"
1146349020564135938,188725330,Directed,55068,,1,"#000000"
1146349020564135938,1108039887926763520,Directed,55069,,2,"#000000"
838879264246226944,195811909,Directed,55070,,1,"#000000"
838879264246226944,1488375698,Directed,55071,,3,"#000000"
838879264246226944,838879264246226944,Directed,55072,,3,"#000000"
838879264246226944,1115879423138521089,Directed,55073,,1,"#000000"
838879264246226944,940672922678693888,Directed,55074,,1,"#000000"
988244072015056897,195811909,Directed,55075,,1,"#000000"
1114143884081283072,848138875,Directed,55076,,1,"#000000"
803945753077022720,848138875,Directed,55077,,1,"#000000"
975773502245662723,848138875,Directed,55078,,1,"#000000"
793243455124156416,704613732614344704,Directed,55079,,1,"#000000"
4927174383,15468474,Directed,55080,,1,"#000000"
4927174383,125391822,Directed,55081,,3,"#000000"
4927174383,351699614,Directed,55082,,2,"#000000"
4927174383,433696930,Directed,55083,,1,"#000000"
4927174383,617333434,Directed,55084,,1,"#000000"
4927174383,4923600039,Directed,55085,,2,"#000000"
731981587068391425,123471479,Directed,55086,,1,"#000000"
731981587068391425,356986327,Directed,55087,,1,"#000000"
703592212593025030,123471479,Directed,55088,,1,"#000000"
703592212593025030,542031363,Directed,55089,,1,"#000000"
4321161454,117356139,Directed,55090,,2,"#000000"
4321161454,123471479,Directed,55091,,2,"#000000"
4321161454,356986327,Directed,55092,,1,"#000000"
4321161454,378033688,Directed,55093,,1,"#000000"
4321161454,1205470920,Directed,55094,,1,"#000000"
964866675396038657,123471479,Directed,55095,,1,"#000000"
964866675396038657,542031363,Directed,55096,,1,"#000000"
854413279841705986,123471479,Directed,55097,,1,"#000000"
854413279841705986,542031363,Directed,55098,,1,"#000000"
1179494890490736642,123471479,Directed,55099,,1,"#000000"
1179494890490736642,542031363,Directed,55100,,1,"#000000"
4517893702,14963436,Directed,55101,,1,"#000000"
4517893702,19002571,Directed,55102,,1,"#000000"
4517893702,123471479,Directed,55103,,3,"#000000"
4517893702,195811909,Directed,55104,,6,"#000000"
4517893702,356986327,Directed,55105,,1,"#000000"
4517893702,437837999,Directed,55106,,1,"#000000"
4517893702,542031363,Directed,55107,,1,"#000000"
4517893702,3389486200,Directed,55108,,1,"#000000"
4517893702,4485077452,Directed,55109,,1,"#000000"
885890951834726401,970783788556013570,Directed,55110,,1,"#000000"
921440890165571585,123471479,Directed,55111,,1,"#000000"
921440890165571585,542031363,Directed,55112,,1,"#000000"
746592867372703744,195811909,Directed,55113,,1,"#000000"
1119698516102787079,143063993,Directed,55114,,1,"#000000"
1119698516102787079,1119698516102787079,Directed,55115,,1,"#000000"
772203134269652992,2375696683,Directed,55116,,1,"#000000"
4535475034,267620219,Directed,55117,,1,"#000000"
1142714334352760832,250623441,Directed,55118,,1,"#000000"
1040362947246284804,73024871,Directed,55119,,1,"#000000"
1040362947246284804,2815623109,Directed,55120,,1,"#000000"
1040362947246284804,1075213140659449856,Directed,55121,,1,"#000000"
1181422752085020672,28313090,Directed,55122,,1,"#000000"
1181422752085020672,73024871,Directed,55123,,2,"#000000"
1181422752085020672,112021333,Directed,55124,,1,"#000000"
1181422752085020672,260682807,Directed,55125,,1,"#000000"
1181422752085020672,1139113136,Directed,55126,,1,"#000000"
1181422752085020672,1277200513,Directed,55127,,1,"#000000"
1181422752085020672,2815623109,Directed,55128,,1,"#000000"
1181422752085020672,1160977945474871296,Directed,55129,,3,"#000000"
975837834056732672,73024871,Directed,55132,,1,"#000000"
975837834056732672,628596074,Directed,55133,,1,"#000000"
975837834056732672,2815623109,Directed,55134,,1,"#000000"
1142554350184751104,73024871,Directed,55136,,1,"#000000"
826946827673071616,257038975,Directed,55137,,1,"#000000"
1157009147851726848,1483166647,Directed,55138,,1,"#000000"
728608124081348609,102206860,Directed,55139,,3,"#000000"
728608124081348609,152017988,Directed,55140,,1,"#000000"
728608124081348609,257038975,Directed,55141,,2,"#000000"
728608124081348609,539489098,Directed,55142,,1,"#000000"
728608124081348609,728608124081348609,Directed,55143,,1,"#000000"
732870088718745600,2857319315,Directed,55144,,1,"#000000"
1088817493320318978,3389486200,Directed,55145,,1,"#000000"
1174710991118131203,3389486200,Directed,55146,,1,"#000000"
1174710991118131203,1088817493320318978,Directed,55147,,1,"#000000"
871771924824813568,3389486200,Directed,55148,,1,"#000000"
871771924824813568,1088817493320318978,Directed,55149,,1,"#000000"
954006833185918976,3389486200,Directed,55150,,1,"#000000"
954006833185918976,1088817493320318978,Directed,55151,,1,"#000000"
1169259971546140674,3389486200,Directed,55152,,1,"#000000"
1169259971546140674,1088817493320318978,Directed,55153,,1,"#000000"
779251818488590336,3389486200,Directed,55154,,2,"#000000"
779251818488590336,1088817493320318978,Directed,55155,,1,"#000000"
749944718528831488,3389486200,Directed,55156,,1,"#000000"
749944718528831488,1088817493320318978,Directed,55157,,1,"#000000"
1049592781256167424,1070798593,Directed,55158,,1,"#000000"
1049592781256167424,3389486200,Directed,55159,,4,"#000000"
1049592781256167424,827156848478261248,Directed,55160,,1,"#000000"
1033955641411493888,58073253,Directed,55161,,1,"#000000"
1033955641411493888,102964431,Directed,55162,,1,"#000000"
1033955641411493888,212759893,Directed,55163,,1,"#000000"
1033955641411493888,227539872,Directed,55164,,1,"#000000"
1033955641411493888,331064775,Directed,55165,,1,"#000000"
1033955641411493888,414496177,Directed,55166,,5,"#000000"
1033955641411493888,1516955634,Directed,55167,,1,"#000000"
1033955641411493888,3371648573,Directed,55168,,3,"#000000"
1033955641411493888,751092352320667649,Directed,55169,,3,"#000000"
1033955641411493888,903262935618908160,Directed,55170,,1,"#000000"
1033955641411493888,759459172614279172,Directed,55171,,1,"#000000"
963747675479986177,1070798593,Directed,55172,,1,"#000000"
963747675479986177,3389486200,Directed,55173,,3,"#000000"
801962927305564160,16676396,Directed,55174,,1,"#000000"
801962927305564160,58073253,Directed,55175,,3,"#000000"
801962927305564160,143200737,Directed,55176,,1,"#000000"
801962927305564160,331064775,Directed,55177,,1,"#000000"
801962927305564160,513325480,Directed,55178,,1,"#000000"
801962927305564160,1463170988,Directed,55179,,1,"#000000"
801962927305564160,2741188028,Directed,55180,,1,"#000000"
948150883359092736,366484494,Directed,55181,,1,"#000000"
767675409336897536,815169124322201600,Directed,55182,,2,"#000000"
814388513269489665,366484494,Directed,55183,,1,"#000000"
992911186499919872,52634100,Directed,55184,,1,"#000000"
1121720262226075649,121425987,Directed,55185,,1,"#000000"
1121720262226075649,208405755,Directed,55186,,1,"#000000"
1121792032530259968,121425987,Directed,55187,,1,"#000000"
1121792032530259968,208405755,Directed,55188,,1,"#000000"
943139401558839299,31731533,Directed,55189,,2,"#000000"
943139401558839299,221050142,Directed,55190,,2,"#000000"
943139401558839299,1117505534,Directed,55191,,3,"#000000"
943139401558839299,943139401558839299,Directed,55192,,2,"#000000"
707131283495854080,121425987,Directed,55193,,1,"#000000"
707131283495854080,208405755,Directed,55194,,1,"#000000"
975452621522853890,815169124322201600,Directed,55195,,2,"#000000"
985310593333776385,555528318,Directed,55196,,1,"#000000"
1115375807596244994,17440110,Directed,55197,,1,"#000000"
1115375807596244994,1115375807596244994,Directed,55198,,2,"#000000"
866701758961266690,255952257,Directed,55199,,1,"#000000"
1057649180209020935,3389486200,Directed,55200,,1,"#000000"
728902836206063616,2903895297,Directed,55201,,1,"#000000"
4849181554,3389486200,Directed,55202,,1,"#000000"
993786184571719681,3389486200,Directed,55203,,1,"#000000"
1104156737895100416,3389486200,Directed,55204,,1,"#000000"
4732637128,3389486200,Directed,55205,,2,"#000000"
1178646551004110848,3389486200,Directed,55206,,1,"#000000"
1178646551004110848,4732637128,Directed,55207,,1,"#000000"
894486273896960000,313293865,Directed,55208,,1,"#000000"
1080450389231763456,103939677,Directed,55209,,1,"#000000"
1080450389231763456,1017749293,Directed,55210,,1,"#000000"
1163863211109695494,2832562473,Directed,55211,,1,"#000000"
1163863211109695494,1153612563483103232,Directed,55212,,1,"#000000"
936068021168336896,33593435,Directed,55213,,1,"#000000"
1109437450013806592,33593435,Directed,55214,,1,"#000000"
1002715510096752640,49541564,Directed,55215,,1,"#000000"
1002715510096752640,3773726002,Directed,55216,,1,"#000000"
839932869447401472,49541564,Directed,55217,,1,"#000000"
839932869447401472,3773726002,Directed,55218,,1,"#000000"
1060572862686355456,49541564,Directed,55219,,1,"#000000"
1060572862686355456,52634100,Directed,55220,,1,"#000000"
1060572862686355456,3773726002,Directed,55221,,1,"#000000"
916441429806903296,1240858034,Directed,55222,,1,"#000000"
916441429806903296,855336729850421248,Directed,55223,,1,"#000000"
907616464101879808,384550829,Directed,55224,,1,"#000000"
822826632671010816,354475622,Directed,55225,,1,"#000000"
822826632671010816,414496177,Directed,55226,,1,"#000000"
822826632671010816,607602141,Directed,55227,,1,"#000000"
822826632671010816,4048650860,Directed,55228,,2,"#000000"
822826632671010816,751092352320667649,Directed,55229,,1,"#000000"
933191908750487553,96953655,Directed,55230,,1,"#000000"
933191908750487553,725445697382809600,Directed,55231,,2,"#000000"
1032607982092267520,830007823065034752,Directed,55232,,1,"#000000"
1138071962369089536,706852789792710656,Directed,55233,,1,"#000000"
997900947190886401,1153228268532830211,Directed,55234,,1,"#000000"
1039610777290899456,115416310,Directed,55235,,1,"#000000"
1039610777290899456,1125796202,Directed,55236,,1,"#000000"
852880173338959880,235269347,Directed,55237,,1,"#000000"
4462314507,1114561228041486336,Directed,55238,,1,"#000000"
1014901823440908289,27255323,Directed,55240,,1,"#000000"
1014901823440908289,33593435,Directed,55241,,1,"#000000"
1014901823440908289,89718182,Directed,55242,,2,"#000000"
1014901823440908289,455605329,Directed,55243,,1,"#000000"
1014901823440908289,4048650860,Directed,55244,,1,"#000000"
1014901823440908289,1040262846549041152,Directed,55245,,2,"#000000"
718609204957851649,33593435,Directed,55246,,1,"#000000"
944245138728960000,50626996,Directed,55249,,1,"#000000"
944245138728960000,278286014,Directed,55250,,1,"#000000"
1156962391042736129,7157292,Directed,55251,,1,"#000000"
1082515976896372737,33593435,Directed,55252,,1,"#000000"
1135992289808068609,33593435,Directed,55253,,1,"#000000"
1138169113241706496,33593435,Directed,55254,,1,"#000000"
806206471461597185,33593435,Directed,55255,,1,"#000000"
987109443048439808,33593435,Directed,55256,,1,"#000000"
1026503754261127169,33593435,Directed,55257,,1,"#000000"
798165447300485121,10535552,Directed,55258,,1,"#000000"
798165447300485121,12035172,Directed,55259,,1,"#000000"
