Source,Target,Type,Id,Label,Weight
154198440,19537216,Directed,13986,,1
154198440,58073253,Directed,13987,,1
154198440,95654761,Directed,13988,,1
154198440,110259026,Directed,13989,,6
154198440,154198440,Directed,13990,,4
154244633,39587698,Directed,13992,,1
154244633,1434359630,Directed,13993,,1
154244633,822902501645041664,Directed,13994,,1
155031277,43379739,Directed,14024,,1
155031277,44151017,Directed,14025,,1
155031277,226713255,Directed,14026,,1
155031277,377609214,Directed,14027,,1
155031277,813078852,Directed,14028,,1
155031277,1393041685,Directed,14029,,1
155470822,19607259,Directed,14033,,1
155470822,42648852,Directed,14035,,1
155470822,53480950,Directed,14036,,1
155470822,58073253,Directed,14037,,1
155470822,73315263,Directed,14038,,1
155470822,331064775,Directed,14039,,7
155470822,2893560599,Directed,14040,,1
155613307,169147882,Directed,14046,,2
155613307,1127110122944245760,Directed,14047,,2
155733520,8083032,Directed,14050,,1
155733520,8087392,Directed,14051,,1
155733520,8099802,Directed,14052,,1
155733520,10228272,Directed,14053,,1
155733520,15233333,Directed,14055,,1
155733520,15468474,Directed,14056,,1
155733520,16571064,Directed,14057,,6
155733520,29420610,Directed,14058,,1
155733520,44645190,Directed,14059,,1
155733520,49507898,Directed,14060,,1
155733520,123949057,Directed,14062,,1
155733520,142752970,Directed,14063,,1
155733520,143559488,Directed,14064,,1
155733520,144590244,Directed,14065,,2
155733520,158461349,Directed,14066,,1
155733520,183988375,Directed,14067,,1
155733520,192077546,Directed,14068,,1
155733520,261813008,Directed,14069,,1
155733520,331064775,Directed,14070,,2
155733520,516158050,Directed,14072,,1
155733520,561850028,Directed,14073,,1
155733520,607602141,Directed,14074,,1
155733520,957509173,Directed,14075,,1
155733520,970731607,Directed,14076,,2
155733520,1434359630,Directed,14077,,2
155733520,1462609603,Directed,14078,,1
155733520,1516955634,Directed,14079,,1
155733520,2609484936,Directed,14080,,1
155733520,3153574948,Directed,14081,,1
156078783,167142337,Directed,14093,,1
156078783,1170404948,Directed,14094,,1
156078783,2375696683,Directed,14095,,3
156078783,4048650860,Directed,14096,,1
156365095,12725692,Directed,14097,,1
156365095,124158282,Directed,14098,,1
156365095,284479026,Directed,14099,,1
156365095,502005651,Directed,14100,,1
156658740,248631775,Directed,14106,,2
156660942,14229832,Directed,14107,,1
156660942,43379739,Directed,14108,,4
156660942,44151017,Directed,14109,,2
156660942,64939623,Directed,14110,,1
156660942,152051625,Directed,14111,,2
156660942,607602141,Directed,14112,,4
156660942,1393041685,Directed,14113,,1
156719746,70695732,Directed,14114,,2
156719746,240012302,Directed,14115,,1
156719746,553129577,Directed,14116,,1
156719746,1359160680901935114,Directed,14118,,1
156775601,311979693,Directed,14120,,1
156775601,455605329,Directed,14121,,1
157030239,58073253,Directed,14125,,1
157030239,80871603,Directed,14126,,1
157030239,102964431,Directed,14127,,1
157030239,331064775,Directed,14128,,2
157030239,607602141,Directed,14129,,1
157030239,743775992,Directed,14130,,1
157030239,868097696,Directed,14131,,1
157030239,1434359630,Directed,14132,,1
157030239,2188868180,Directed,14133,,1
157248383,422942161,Directed,14139,,1
157248383,2613829772,Directed,14140,,1
157248383,3935729837,Directed,14141,,1
157248383,787603018086805504,Directed,14142,,1
157383930,42648852,Directed,14143,,1
157383930,86380901,Directed,14144,,1
157383930,331064775,Directed,14145,,1
157383930,469501029,Directed,14146,,1
157383930,595588585,Directed,14147,,1
157383930,2827395683,Directed,14148,,1
157809660,157809660,Directed,14156,,2
157809660,564788462,Directed,14157,,2
157809660,733704319833346050,Directed,14158,,1
158377129,807411919,Directed,14172,,1
158377129,1222588086,Directed,14173,,2
158377129,2985886996,Directed,14174,,1
158377129,4048684288,Directed,14175,,1
158377129,727875505698054144,Directed,14176,,1
158445401,158445401,Directed,14179,,3
158461349,115416310,Directed,14184,,1
158461349,144158624,Directed,14185,,1
158461349,158461349,Directed,14186,,2
158461349,342637843,Directed,14187,,1
158461349,2375696683,Directed,14188,,1
158461349,869673002765623297,Directed,14189,,1
159065668,159065668,Directed,14200,,1
159065668,1154916386,Directed,14202,,1
159065668,2869692951,Directed,14205,,1
159065668,1370244144816349187,Directed,14206,,1
159238222,159238222,Directed,14214,,1
159238222,399682118,Directed,14215,,1
159238222,733704319833346050,Directed,14216,,1
159631280,63715498,Directed,14225,,2
159631280,1516955634,Directed,14226,,1
159631280,2422171706,Directed,14227,,1
159631280,1137881685931057153,Directed,14228,,3
159631280,960937800081334275,Directed,14229,,1
160346651,41824898,Directed,14244,,1
160346651,42070947,Directed,14245,,1
160346651,87918200,Directed,14246,,1
160346651,91438333,Directed,14247,,1
160346651,228875500,Directed,14248,,1
160346651,331064775,Directed,14249,,2
160346651,434968866,Directed,14250,,1
160346651,607602141,Directed,14251,,1
160346651,1434359630,Directed,14252,,3
160346651,2439975073,Directed,14253,,3
160346651,3035004182,Directed,14254,,1
160346651,4048787009,Directed,14255,,2
160346651,940970240279801861,Directed,14256,,2
160346651,826102642002817025,Directed,14257,,2
160347095,261813008,Directed,14258,,1
160347095,1417666956,Directed,14259,,1
162518249,106769240,Directed,14300,,1
162518249,535707261,Directed,14301,,1
162518249,835823304,Directed,14302,,1
162518249,1286800148,Directed,14303,,1
162518249,728316752766062593,Directed,14304,,1
162667212,9276252,Directed,14308,,1
162667212,162667212,Directed,14309,,1
162667212,227264918,Directed,14310,,2
162667212,735059281494544384,Directed,14311,,1
162693918,33832669,Directed,14312,,2
162693918,56957909,Directed,14313,,2
162693918,420639740,Directed,14314,,1
162693918,1548791382,Directed,14315,,1
162693918,3068624261,Directed,14316,,1
162693918,3290201727,Directed,14317,,1
162693918,725445697382809600,Directed,14318,,4
162693918,1153228268532830211,Directed,14319,,1
162693918,1229443529866387456,Directed,14320,,1
162693918,823187349228154881,Directed,14321,,1
162915642,13257922,Directed,14323,,1
162915642,90549534,Directed,14324,,1
162915642,158445401,Directed,14325,,1
162915642,262332862,Directed,14326,,1
162915642,1170404948,Directed,14327,,1
163933146,18059285,Directed,14349,,1
163933146,19907166,Directed,14350,,2
163933146,58073253,Directed,14351,,1
163933146,58492780,Directed,14352,,1
163933146,68673994,Directed,14353,,1
163933146,80871603,Directed,14354,,2
163933146,82889243,Directed,14355,,1
163933146,92381471,Directed,14356,,1
163933146,102964431,Directed,14357,,1
163933146,111132067,Directed,14358,,2
163933146,196015866,Directed,14359,,1
163933146,331064775,Directed,14360,,2
163933146,395398776,Directed,14361,,1
163933146,607602141,Directed,14362,,5
164253308,89525927,Directed,14366,,1
164253308,110652739,Directed,14367,,1
164253308,502005672,Directed,14368,,1
164253308,564047156,Directed,14369,,1
164253308,2294164837,Directed,14370,,1
164290943,9893772,Directed,14372,,2
164290943,15135596,Directed,14373,,1
164290943,15378611,Directed,14374,,1
164290943,20507551,Directed,14376,,3
164290943,33370074,Directed,14378,,1
164290943,33650538,Directed,14379,,1
164290943,39296194,Directed,14381,,2
164290943,42070947,Directed,14382,,1
164290943,49949460,Directed,14383,,1
164290943,55539822,Directed,14384,,1
164290943,65395760,Directed,14385,,1
164290943,71320992,Directed,14387,,1
164290943,103596787,Directed,14388,,1
164290943,139704156,Directed,14390,,3
164290943,164290943,Directed,14391,,3
164290943,185389270,Directed,14392,,2
164290943,208262079,Directed,14393,,1
164290943,284285718,Directed,14394,,1
164290943,331064775,Directed,14395,,1
164290943,331195870,Directed,14396,,2
164290943,334930037,Directed,14397,,1
164290943,336321643,Directed,14398,,1
164290943,561850028,Directed,14399,,1
164290943,607602141,Directed,14400,,1
164290943,622908793,Directed,14401,,4
164290943,733092900,Directed,14402,,1
164290943,819369228,Directed,14403,,2
164290943,1217118984,Directed,14404,,9
164290943,1222308966,Directed,14405,,1
164290943,1272573150,Directed,14406,,1
164290943,1434359630,Directed,14407,,1
164290943,2810923151,Directed,14409,,1
164290943,2832562473,Directed,14410,,1
164290943,2897285536,Directed,14411,,1
164290943,3982698389,Directed,14412,,2
164290943,1182676934842564609,Directed,14413,,1
164290943,1237515474755375104,Directed,14414,,10
164290943,1141364337065582593,Directed,14415,,1
164290943,1214531946061213696,Directed,14416,,3
164290943,863650220797812737,Directed,14417,,1
164290943,784349432296931329,Directed,14418,,2
164290943,1116204493350346752,Directed,14420,,1
164290943,1298687874112671751,Directed,14421,,1
164290943,1275899320311611392,Directed,14422,,1
164290943,1297742372407738371,Directed,14423,,1
164290943,1150883865302589441,Directed,14424,,1
164290943,978453592561672192,Directed,14425,,2
164290943,1153612563483103232,Directed,14426,,3
164290943,1065576048883056641,Directed,14427,,1
164290943,885944535766978560,Directed,14428,,1
164293634,23265246,Directed,14434,,1
164293634,1067580330,Directed,14435,,1
164293634,1387915232,Directed,14436,,1
164293634,3068624261,Directed,14437,,1
164450358,2410867260,Directed,14441,,1
164653540,58555535,Directed,14443,,1
164653540,63715498,Directed,14444,,1
164653540,67420860,Directed,14445,,1
164653540,112498897,Directed,14446,,2
164653540,164653540,Directed,14447,,2
164653540,790412708,Directed,14450,,1
164653540,1434359630,Directed,14451,,6
164653540,1593961730,Directed,14452,,6
164653540,2242127486,Directed,14453,,1
164653540,2375696683,Directed,14454,,1
164653540,2422171706,Directed,14455,,7
164653540,3153574948,Directed,14456,,1
164653540,733704319833346050,Directed,14457,,1
164653540,940970240279801861,Directed,14458,,3
164653540,975442223302094849,Directed,14459,,1
164777194,133740232,Directed,14462,,1
164877642,15655137,Directed,14465,,1
164877642,74042304,Directed,14466,,1
164877642,249748466,Directed,14467,,1
164877642,399710646,Directed,14468,,1
164877642,467373252,Directed,14469,,1
164877642,607602141,Directed,14470,,1
164877642,1199368489263419393,Directed,14472,,5
164877642,1264673168213639178,Directed,14473,,1
164962255,13257922,Directed,14475,,1
164962255,90549534,Directed,14476,,1
164962255,158445401,Directed,14477,,1
164962255,262332862,Directed,14478,,1
164962255,1170404948,Directed,14479,,1
165337642,43379739,Directed,14488,,1
165337642,82889243,Directed,14489,,1
165337642,466903436,Directed,14490,,1
165342631,50626996,Directed,14491,,1
165342631,118224151,Directed,14492,,1
165342631,331064775,Directed,14493,,1
165342631,2188868180,Directed,14494,,1
165342631,2422171706,Directed,14495,,2
165342631,940970240279801861,Directed,14496,,2
165342631,751092352320667649,Directed,14497,,1
165484051,95654761,Directed,14500,,1
165484051,2422171706,Directed,14501,,1
165626004,115775168,Directed,14502,,1
165626004,216334777,Directed,14503,,1
165626004,4017887925,Directed,14504,,5
165626004,1257122912894672896,Directed,14505,,2
165792584,17168087,Directed,14507,,1
165792584,25710548,Directed,14508,,1
165792584,33832669,Directed,14509,,1
165792584,58073253,Directed,14510,,1
165792584,385508199,Directed,14511,,1
165792584,915750098,Directed,14512,,1
165841068,507687735,Directed,14513,,1
165841068,807411919,Directed,14514,,1
165841068,1222588086,Directed,14515,,3
165841068,1511334488,Directed,14516,,1
166030592,58073253,Directed,14522,,4
166030592,82889243,Directed,14523,,1
166030592,143200737,Directed,14524,,2
166030592,607602141,Directed,14525,,3
166030592,751092352320667649,Directed,14526,,1
166513773,86390214,Directed,14535,,1
166513773,331064775,Directed,14536,,2
166513773,354914156,Directed,14537,,1
166513773,937997865418358784,Directed,14538,,1
166533671,8087392,Directed,14540,,4
166533671,17440110,Directed,14541,,7
166533671,35807391,Directed,14543,,1
166533671,65615210,Directed,14544,,1
166533671,80807653,Directed,14545,,3
166533671,144804999,Directed,14546,,1
166533671,151823931,Directed,14547,,1
166533671,166533671,Directed,14548,,6
166533671,183969483,Directed,14549,,2
166533671,191143493,Directed,14550,,1
166533671,275097363,Directed,14552,,1
166533671,424102262,Directed,14553,,1
166533671,561251159,Directed,14554,,3
166533671,1612763167,Directed,14555,,1
166533671,2375696683,Directed,14556,,7
166533671,2857319315,Directed,14558,,2
166533671,3089332090,Directed,14559,,2
166533671,750762938923884544,Directed,14560,,1
166533671,781570475222769664,Directed,14561,,2
166533671,766230286535430144,Directed,14562,,1
166533671,725445697382809600,Directed,14563,,3
166576970,66205047,Directed,14564,,1
166576970,903262935618908160,Directed,14569,,1
166649009,4048787009,Directed,14571,,2
166649009,826102642002817025,Directed,14572,,5
166649009,1377296194070798338,Directed,14573,,1
166704830,15655137,Directed,14578,,1
166704830,74042304,Directed,14579,,1
166704830,607602141,Directed,14581,,2
166704830,1462609603,Directed,14582,,1
166704830,1516955634,Directed,14583,,1
166704830,2828117077,Directed,14584,,1
166704830,1137881685931057153,Directed,14585,,2
167004627,1818181,Directed,14596,,1
167004627,2953551,Directed,14597,,2
167004627,3122211,Directed,14598,,6
167004627,9276252,Directed,14599,,6
167004627,9758512,Directed,14600,,1
167004627,10228272,Directed,14601,,1
167004627,11332442,Directed,14602,,1
167004627,14149194,Directed,14603,,1
167004627,14229832,Directed,14604,,1
167004627,15233333,Directed,14605,,1
167004627,15635191,Directed,14606,,3
167004627,15655137,Directed,14607,,2
167004627,15762276,Directed,14608,,2
167004627,15901999,Directed,14609,,5
167004627,16009158,Directed,14610,,1
167004627,16571064,Directed,14611,,3
167004627,16708593,Directed,14612,,1
167004627,17777882,Directed,14614,,1
167004627,19392745,Directed,14615,,1
167004627,19607259,Directed,14616,,1
167004627,19907166,Directed,14617,,1
167004627,20034656,Directed,14618,,1
167004627,20172480,Directed,14619,,1
167004627,23128421,Directed,14620,,2
167004627,26988360,Directed,14621,,1
167004627,33593435,Directed,14622,,1
167004627,38829940,Directed,14623,,1
167004627,39587698,Directed,14624,,1
167004627,42070947,Directed,14625,,2
167004627,42648852,Directed,14626,,5
167004627,43379739,Directed,14627,,5
167004627,44151017,Directed,14628,,2
167004627,50513654,Directed,14629,,2
167004627,54237742,Directed,14630,,3
167004627,56812711,Directed,14631,,2
167004627,56957909,Directed,14632,,2
167004627,57623076,Directed,14633,,1
167004627,59176934,Directed,14634,,3
167004627,64245814,Directed,14635,,2
167004627,67420860,Directed,14636,,2
